,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
842,FLII_MOUSE,ST-Ctrl,-0.383159380938779,0.442620861442098,-0.865660465461143,4.0,0.435509085581583,0.9986947142292476,,0.466666666666667,0.166666666666667
843,FLIP1_MOUSE,ST-Ctrl,-0.499742440197497,0.317545499316515,-1.57376640913866,2.0,0.25619464480934,0.8346231571757758,,0.65,0.35
844,FLNA_MOUSE,ST-Ctrl,-0.954474487549572,0.362846947106002,-2.63051541472866,5.0,0.0465043705732002,0.503787378028462,,0.570588235294118,0.570588235294118
845,FLNB_MOUSE,ST-Ctrl,0.0089301698687855,0.344276764212793,0.0259389270408789,4.0,0.980548531180731,1.0,,0.52,0.42
846,FLNC_MOUSE,ST-Ctrl,1.83044026628053,0.346295872812465,5.28576979972208,5.0,0.0032295843624496,0.20851676779017372,,0.65,0.55
847,FLOT1_MOUSE,ST-Ctrl,0.0523366072031886,0.159555409717054,0.328015247467943,1.0,0.798219119765963,1.0,,0.563636363636364,0.0636363636363636
848,FLOT2_MOUSE,ST-Ctrl,0.732311490490946,0.128279861015574,5.70870193258189,0.0,,1.0,,0.75,0.15
849,FMN2_MOUSE,ST-Ctrl,0.311537941371905,0.335350773254449,0.928991271880932,0.0,,1.0,,0.728571428571429,0.328571428571429
850,FMNL1_MOUSE,ST-Ctrl,-1.18584183219521,0.189164791041982,-6.26882955154183,5.0,0.0015160055650957,0.19728883205902584,,0.290909090909091,0.290909090909091
851,FMNL3_MOUSE,ST-Ctrl,-0.0798694159682001,0.285416710959205,-0.27983440668131,1.0,0.826295021705987,1.0,,0.525,0.025
852,FMO1_MOUSE,ST-Ctrl,-1.54892842581687,0.552433987452039,-2.80382536375235,2.0,0.107145143787617,0.6529620019677429,,0.62,0.12
853,FMO5_MOUSE,ST-Ctrl,-0.212048373709334,0.265339136919867,-0.799159807975757,3.0,0.482618641298448,1.0,,0.544444444444445,0.344444444444444
854,FMR1_MOUSE,ST-Ctrl,-0.13288009314114,0.298970454357858,-0.444458946374971,1.0,0.733742413170174,1.0,,0.5,0.0
855,FNBP1_MOUSE,ST-Ctrl,0.946711029952319,,,0.0,,1.0,,0.8,0.0
856,FND3A_MOUSE,ST-Ctrl,0.549412429109921,0.0005615625987953,978.363641539747,0.0,,1.0,,0.666666666666667,0.0666666666666667
857,FNTB_MOUSE,ST-Ctrl,1.13679716460294,0.311847417177779,3.64536341166766,2.0,0.0676995058917202,0.5523275763575838,,0.516666666666667,0.116666666666667
858,FOCAD_MOUSE,ST-Ctrl,,,,,,1.0,,,
859,FOLH1_MOUSE,ST-Ctrl,0.431720101160949,0.345894335950836,1.24812711944006,4.0,0.280056242910913,0.8610340264011171,,0.390909090909091,0.190909090909091
860,FPPS_MOUSE,ST-Ctrl,-0.536338884396195,0.372999171559903,-1.43790904991343,1.0,0.386853861417263,0.9507254568948228,,0.483333333333333,0.0833333333333333
861,FPRP_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.8,0.0
862,FRG1_MOUSE,ST-Ctrl,-0.939436010961627,0.320991969591151,-2.92666515040295,3.0,0.0611653391001792,0.5451639705847635,,0.39,0.29
863,FRM4A_MOUSE,ST-Ctrl,-0.250291972961199,0.202373907193302,-1.23677986175425,2.0,0.341693479221767,0.9154991677203403,,0.309090909090909,0.109090909090909
864,FRMD8_MOUSE,ST-Ctrl,0.478561989704022,0.176639401982398,2.70925956685309,2.0,0.113507337057361,0.669717992035502,,0.566666666666667,0.166666666666667
865,FRY_MOUSE,ST-Ctrl,0.517408160421383,0.216078044547705,2.394542960181,0.0,,1.0,,0.566666666666667,0.0666666666666667
866,FSCN1_MOUSE,ST-Ctrl,-0.441340597292225,0.390091492065911,-1.13137714169284,3.0,0.340161625371259,0.9136199950339517,,0.2,0.0
867,FSD1_MOUSE,ST-Ctrl,-0.549313859423787,0.679612394432115,-0.808275222647748,1.0,0.567247217824599,1.0,,0.8,0.1
868,FSD1L_MOUSE,ST-Ctrl,0.270767143833062,0.742326513274647,0.364754779724381,1.0,0.777336857262497,1.0,,0.6,0.0
869,FUMH_MOUSE,ST-Ctrl,0.621542329951307,0.485490433334032,1.28023599905555,2.0,0.328882202999953,0.9068748278077958,,0.6,0.1
870,FUS_MOUSE,ST-Ctrl,,,,,,1.0,,,
871,FUT11_MOUSE,ST-Ctrl,-0.385596994815305,0.290863309227119,-1.32569830082698,3.0,0.276847294138995,0.8599142684641949,,0.34,0.14
872,FUT8_MOUSE,ST-Ctrl,-0.383388271292332,0.229947214566811,-1.66728817313392,3.0,0.19404821663489,0.770850422428251,,0.233333333333333,0.133333333333333
873,FXL15_MOUSE,ST-Ctrl,-0.372300096490163,0.0019218046012837,-193.724219539002,0.0,,1.0,,0.7,0.0
874,FXR2_MOUSE,ST-Ctrl,0.144271267997963,0.109150974739823,1.32175886053106,1.0,0.412333007474041,0.9759149912340923,,0.516666666666667,0.116666666666667
875,FXYD6_MOUSE,ST-Ctrl,,,,,,1.0,,,
876,FYCO1_MOUSE,ST-Ctrl,-0.0211589245506882,0.0969121647808053,-0.218330945331221,0.0,,1.0,,0.62,0.02
877,FYN_MOUSE,ST-Ctrl,0.37904086803824,0.0004672417484439,811.23073719448,0.0,,1.0,,0.5,0.0
878,FYN_MOUSE;YES_MOUSE,ST-Ctrl,0.464113451795775,0.278181303713315,1.66838477496704,2.0,0.237178409315861,0.8164451617100917,,0.633333333333333,0.233333333333333
879,G3BP1_MOUSE,ST-Ctrl,-1.17297431080611,0.332689287141286,-3.52573514129408,4.0,0.0243238848213108,0.42361132071439805,,0.254545454545455,0.254545454545455
880,G3BP2_MOUSE,ST-Ctrl,0.0318129048937683,0.987182155763507,0.0322259723882099,4.0,0.975835748518201,1.0,,0.483333333333333,0.0833333333333333
881,G3P_MOUSE,ST-Ctrl,0.934575616042769,0.447682788746471,2.08758442257657,5.0,0.0911791411821112,0.6204747366809772,,0.566666666666667,0.566666666666667
882,G6PE_MOUSE,ST-Ctrl,0.458521523629033,0.32274725589221,1.42068295007338,3.0,0.250509703470886,0.8299577431161278,,0.6,0.2
883,G6PI_MOUSE,ST-Ctrl,-1.03730145337223,0.433685550500705,-2.39182848534987,7.0,0.0480395370463773,0.5046339676754616,,0.39,0.39
884,GA2L2_MOUSE,ST-Ctrl,,,,,,1.0,,,
885,GABT_MOUSE,ST-Ctrl,0.469044259148935,0.5071700113249,0.924826485547979,0.0,,1.0,,0.7,0.0
886,GAK_MOUSE,ST-Ctrl,-0.524968624694727,0.258143504878309,-2.03363096407249,6.0,0.0882190513241636,0.6129366847835459,,0.347058823529412,0.247058823529412
887,GALK2_MOUSE,ST-Ctrl,0.0553237778787951,0.0615596108212162,0.898702528179857,0.0,,1.0,,0.6,0.0
888,GALM_MOUSE,ST-Ctrl,-0.287211369557298,0.209676131459988,-1.36978571455619,2.0,0.304266013338904,0.8794597801828359,,0.56,0.06
889,GALT2_MOUSE,ST-Ctrl,-0.417422165344915,0.102080769126373,-4.08913617047849,1.0,0.152688868676436,0.7169096577947311,,0.34,0.04
890,GAMT_MOUSE,ST-Ctrl,0.183400784174104,0.279095155612769,0.657126361693515,2.0,0.578610588576941,1.0,,0.35,0.15
891,GAN_MOUSE,ST-Ctrl,-0.235985972595197,0.561719634332176,-0.420113448367813,4.0,0.695988016410144,1.0,,0.67,0.37
892,GANAB_MOUSE,ST-Ctrl,-0.953996945838456,0.309141045338921,-3.08596014739019,0.0,,1.0,,0.4,0.0
893,GANC_MOUSE,ST-Ctrl,0.436455486977689,0.418184221717425,1.04369190493421,3.0,0.373327475693473,0.9393080363564418,,0.533333333333333,0.133333333333333
894,GAPD1_MOUSE,ST-Ctrl,-0.393531152095586,0.218970168465267,-1.7971907080028,0.0,,1.0,,0.6,0.0
895,GAS2_MOUSE,ST-Ctrl,,,,,,1.0,,,
896,GAS6_MOUSE,ST-Ctrl,,,,,,1.0,,,
897,GAS7_MOUSE,ST-Ctrl,,,,,,1.0,,,
898,GBA2_MOUSE,ST-Ctrl,0.0351247483652426,0.144884320516127,0.242433054454177,1.0,0.848583647490905,1.0,,0.56,0.06
899,GBG11_MOUSE,ST-Ctrl,-1.02880287758077,0.376443681956811,-2.73295296718197,0.0,,1.0,,0.6,0.0
900,GBP2_MOUSE,ST-Ctrl,,,,,,1.0,,,
901,GCAB_MOUSE,ST-Ctrl,-0.148837440366202,0.513477750265613,-0.289861518418688,3.0,0.790802018931536,1.0,,0.22,0.02
902,GCC2_MOUSE,ST-Ctrl,-0.895273463236603,0.356262523111572,-2.51295998079547,3.0,0.086711526023715,0.6059935727140019,,0.613333333333333,0.413333333333333
903,GCDH_MOUSE,ST-Ctrl,0.660351416532178,0.499986286920548,1.32073905586357,3.0,0.278300927343265,0.8599225525497655,,0.583333333333333,0.0833333333333333
904,GCN1_MOUSE,ST-Ctrl,-0.825637964274333,0.486880265246076,-1.69577208855866,7.0,0.133748260270687,0.6999541888520454,,0.501851851851852,0.501851851851852
905,GCP60_MOUSE,ST-Ctrl,-0.722000112535426,0.0014779640592049,-488.509925555175,0.0,,1.0,,0.6,0.0
906,GDAP2_MOUSE,ST-Ctrl,-0.222885759824594,0.309501959155197,-0.720143292252408,3.0,0.523474165656095,1.0,,0.366666666666667,0.266666666666667
907,GDIA_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.725,0.025
908,GDPD1_MOUSE,ST-Ctrl,-0.2374855851365,0.20664283306724,-1.14925633573376,4.0,0.314494931947144,0.8895091779783425,,0.0833333333333334,0.0833333333333333
909,GDPP1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
910,GEPH_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.8,0.0
911,GFOD2_MOUSE,ST-Ctrl,0.676664568978067,0.204473447538053,3.30930288076714,0.0,,1.0,,0.52,0.12
912,GFPT1_MOUSE,ST-Ctrl,-0.0173175560755246,0.220272568216128,-0.0786187595476388,6.0,0.939892274838491,1.0,,0.37037037037037,0.37037037037037
913,GFRA1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
914,GFRA3_MOUSE,ST-Ctrl,0.582838799200794,0.380711032604851,1.53092174716601,0.0,,1.0,,0.642857142857143,0.142857142857143
915,GGA2_MOUSE,ST-Ctrl,-0.412224550019875,0.326660668015829,-1.26193506100312,3.0,0.296160946528598,0.8761014225085326,,0.35,0.15
916,GGA3_MOUSE,ST-Ctrl,0.111059209309233,0.0745472277532545,1.48978322409024,0.0,,1.0,,0.62,0.02
917,GGH_MOUSE,ST-Ctrl,-0.715126312017372,0.225270602025013,-3.17452124506672,1.0,0.194276123015468,0.770850422428251,,0.34,0.04
918,GGT7_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.5,0.0
919,GGYF2_MOUSE,ST-Ctrl,-1.04328432171134,0.180824332120102,-5.7696014108234,2.0,0.0287513233243477,0.4279475759281799,,0.47,0.17
920,GILT_MOUSE,ST-Ctrl,-0.811068892535218,0.204655823251395,-3.96308729284932,3.0,0.0286955915568885,0.4279475759281799,,0.1,0.0
921,GIMA4_MOUSE,ST-Ctrl,-0.823347981068829,0.225438737820047,-3.65220276262393,2.0,0.0674712464631515,0.5523275763575838,,0.525,0.225
922,GIPC1_MOUSE,ST-Ctrl,0.0771114826375241,0.0572560042289796,1.34678421374181,3.0,0.270755703494038,0.8505489971284853,,0.166666666666667,0.0666666666666667
923,GIT1_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.883333333333333,0.0833333333333333
924,GLCM_MOUSE,ST-Ctrl,-0.171176306602091,0.296868725086663,-0.576606062333177,0.0,,1.0,,0.42,0.02
925,GLCNE_MOUSE,ST-Ctrl,-0.322997493614185,0.278192615580996,-1.16105703575063,2.0,0.365462396789415,0.9329151572356345,,0.366666666666667,0.166666666666667
926,GLGB_MOUSE,ST-Ctrl,-0.465081927375779,0.542705175246424,-0.856969766622552,2.0,0.481755500000613,1.0,,0.628571428571429,0.328571428571429
927,GLMN_MOUSE,ST-Ctrl,,,,,,1.0,,,
928,GLNA_MOUSE,ST-Ctrl,0.301430742359827,0.512952746176458,0.58763842207043,0.0,,1.0,,0.725,0.125
929,GLPK_MOUSE,ST-Ctrl,0.287764192638593,,,0.0,,1.0,,0.8,0.0
930,GLRX2_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.733333333333333,0.0333333333333333
931,GLT17_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.58,0.08
932,GLU2B_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
933,GLUCM_MOUSE,ST-Ctrl,-0.26221590850461,0.224263512242263,-1.16923125783096,3.0,0.326761323871781,0.906207947311899,,0.722222222222222,0.322222222222222
934,GLYG_MOUSE,ST-Ctrl,0.020300766487337,0.484282501423442,0.0419192649490067,0.0,,1.0,,0.6,0.1
935,GLYR1_MOUSE,ST-Ctrl,-0.0444566087295867,0.0827298365958243,-0.53737092394826,2.0,0.644799699907879,1.0,,0.355555555555556,0.155555555555556
936,GMPPA_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
937,GMPR2_MOUSE,ST-Ctrl,,,,,,1.0,,,
938,GNA11_MOUSE,ST-Ctrl,0.0807950449496124,0.330853684831114,0.244201738272478,3.0,0.822823202842698,1.0,,0.2,0.0
939,GNA14_MOUSE,ST-Ctrl,-0.444356748605771,0.300956410611104,-1.47648208490886,2.0,0.277828949805861,0.8599225525497655,,0.675,0.475
940,GNAI1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.6,0.0
941,GNAI2_MOUSE,ST-Ctrl,-0.57041750164107,0.512603752582906,-1.11278448268639,3.0,0.34694287049015,0.9226494034327296,,0.3,0.1
942,GNAO_MOUSE,ST-Ctrl,0.757922720829978,0.27989041093406,2.70792671424724,4.0,0.0536522294855328,0.5319302879643769,,0.4,0.0
943,GNAS1_MOUSE;GNAS2_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.9,0.0
944,GNAZ_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.733333333333333,0.0333333333333333
945,GNB5_MOUSE,ST-Ctrl,0.507065786065499,0.317735397950161,1.59587439528861,7.0,0.154547356507836,0.7183002227931465,,0.48,0.48
946,GNL1_MOUSE,ST-Ctrl,0.472588170827595,0.45475072076986,1.03922467682412,2.0,0.407845623408759,0.9758002679037514,,0.35,0.05
947,GNMT_MOUSE,ST-Ctrl,,,,,,1.0,completeMissing,,
948,GNPI2_MOUSE,ST-Ctrl,0.245218163793252,0.584170818524593,0.419771334029634,1.0,0.746985913362805,1.0,,0.716666666666667,0.116666666666667
949,GNS_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
950,GOGA2_MOUSE,ST-Ctrl,-0.186310206814809,0.642487638597683,-0.28998255471725,0.0,,1.0,,0.6,0.0
951,GOGA3_MOUSE,ST-Ctrl,-1.91641083824162,0.121822278120263,-15.7312017786249,2.0,0.0040165529660141,0.21592963914509614,,0.644444444444444,0.344444444444444
952,GOGA4_MOUSE,ST-Ctrl,-0.892864017370703,0.38729425393957,-2.30538927001488,6.0,0.0606508019306089,0.5424042002471333,,0.489655172413793,0.489655172413793
953,GOGA5_MOUSE,ST-Ctrl,-1.27803406002409,0.17558812289441,-7.27859059574678,3.0,0.005352755346923,0.2443023293639942,,0.585714285714286,0.385714285714286
954,GOLI4_MOUSE,ST-Ctrl,-0.116406104648974,0.171165182155862,-0.680080511601796,5.0,0.526660193995553,1.0,,0.38,0.28
955,GOLM2_MOUSE,ST-Ctrl,0.135649104025736,0.347076244991753,0.390833731732228,1.0,0.762808503031004,1.0,,0.5,0.1
956,GOPC_MOUSE,ST-Ctrl,-0.584950608454989,0.319964383060005,-1.82817413257303,3.0,0.164969777326081,0.7388671342513746,,0.46,0.26
957,GORS2_MOUSE,ST-Ctrl,,,,,,1.0,completeMissing,,
958,GPAA1_MOUSE,ST-Ctrl,0.0449076567134732,0.309023357726974,0.145321237345268,1.0,0.908128745087158,1.0,,0.483333333333333,0.0833333333333333
959,GPC1_MOUSE,ST-Ctrl,1.39167573422363,0.385723958285584,3.60795772295082,5.0,0.0154135187501112,0.3464238306341146,,0.345454545454545,0.245454545454545
960,GPC4_MOUSE,ST-Ctrl,0.384893032259982,0.539215533544933,0.713801825644009,0.0,,1.0,,0.76,0.06
961,GPC5B_MOUSE,ST-Ctrl,0.79791496887912,0.144964796464611,5.5041981801003,2.0,0.0314582067558677,0.4406059582642784,,0.45,0.05
962,GPCP1_MOUSE,ST-Ctrl,0.684344188424105,0.37758087475412,1.81244399327627,3.0,0.167580656924818,0.7388671342513746,,0.633333333333333,0.333333333333333
963,GPD1L_MOUSE,ST-Ctrl,-0.155880624111795,0.260255917863227,-0.598951314504654,3.0,0.591415990274664,1.0,,0.38,0.08
964,GPDM_MOUSE,ST-Ctrl,0.0072884467908237,0.346689390328035,0.0210229877064524,6.0,0.98390901007192,1.0,,0.381818181818182,0.381818181818182
965,GPM6A_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.75,0.05
966,GPSM1_MOUSE,ST-Ctrl,0.190230047523286,0.18745794852298,1.01478784453872,3.0,0.384932593604863,0.9500781636462413,,0.34,0.14
967,GPSM2_MOUSE,ST-Ctrl,0.136737957901294,0.475254076817494,0.287715486455056,2.0,0.800638396380501,1.0,,0.5,0.1
968,GPX3_MOUSE,ST-Ctrl,1.38433463574388,0.071132896886405,19.4612436205794,2.0,0.0026299224774548,0.19728883205902584,,0.6,0.0
969,GPX4_MOUSE,ST-Ctrl,0.348028650117172,0.218475306961638,1.59298849356134,1.0,0.356873169074885,0.9264059842007061,,0.45,0.05
970,GPX8_MOUSE,ST-Ctrl,0.165230414461032,0.985644941426039,0.167636851280316,0.0,,1.0,,0.72,0.02
971,GRAM4_MOUSE,ST-Ctrl,-0.234487936925749,0.0013298237565033,-176.330085681664,0.0,,1.0,,0.66,0.06
972,GRAP1_MOUSE,ST-Ctrl,-0.678253523137137,0.2325346806974,-2.91678437428331,3.0,0.0616565170523011,0.5453947941312635,,0.471428571428571,0.171428571428571
973,GRIA4_MOUSE,ST-Ctrl,0.349392109035185,0.193219202545864,1.80826804184875,3.0,0.168281772792835,0.7388671342513746,,0.425,0.125
974,GRN_MOUSE,ST-Ctrl,-1.33634250486913,0.509695511624797,-2.62184475709657,3.0,0.0788761372638187,0.5751978003310586,,0.5,0.2
975,GRP75_MOUSE,ST-Ctrl,-0.526568860523889,0.427986825974673,-1.23033894635591,3.0,0.306245906685429,0.8794597801828359,,0.525,0.325
976,GRSF1_MOUSE,ST-Ctrl,-1.77740476948425,0.860525651586856,-2.06548725910334,3.0,0.130806191560866,0.6971871697987742,,0.516666666666667,0.116666666666667
977,GSDME_MOUSE,ST-Ctrl,0.771920988030737,0.807405707415003,0.956050943090464,1.0,0.514301330961295,1.0,,0.65,0.15
978,GSH1_MOUSE,ST-Ctrl,-0.237972859869768,0.401785525813072,-0.592288284621989,3.0,0.595332865497017,1.0,,0.609090909090909,0.409090909090909
979,GSLG1_MOUSE,ST-Ctrl,-0.217653543933532,0.457750651560658,-0.475484946206987,7.0,0.648921028279536,1.0,,0.39375,0.39375
980,GSTA4_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.9,0.0
981,GSTM2_MOUSE,ST-Ctrl,0.131861729620161,0.399999226217688,0.329654961753348,4.0,0.758201178148052,1.0,,0.45,0.05
982,GSTT1_MOUSE,ST-Ctrl,0.7543025311025,0.357467659614098,2.11012803764347,2.0,0.169307902861715,0.7388671342513746,,0.5,0.0
983,GSTT3_MOUSE,ST-Ctrl,0.259370350110729,0.221512536018157,1.17090596664682,4.0,0.306631024397406,0.8794597801828359,,0.51,0.41
984,GT251_MOUSE,ST-Ctrl,0.0669605842282413,0.338163837984426,0.198012255323779,2.0,0.861336800655829,1.0,,0.333333333333333,0.0333333333333333
985,GTF2I_MOUSE,ST-Ctrl,-0.654819943641618,0.265979493722648,-2.46191890388526,4.0,0.0695478309707864,0.5526807773353692,,0.283333333333333,0.283333333333333
986,GTPB1_MOUSE,ST-Ctrl,-0.269280766320675,0.121616244825705,-2.21418418819456,1.0,0.270061496968702,0.8505489971284853,,0.38,0.08
987,GUAA_MOUSE,ST-Ctrl,-0.129994320446094,0.274909407755446,-0.472862393133286,3.0,0.668586438210571,1.0,,0.58,0.08
988,GUAD_MOUSE,ST-Ctrl,0.0042581155139822,0.477409626955545,0.0089192074762638,3.0,0.99344356016463,1.0,,0.45,0.15
989,GULP1_MOUSE,ST-Ctrl,0.267403950525775,0.575680109853639,0.464500937150252,0.0,,1.0,,0.56,0.06
990,GYS1_MOUSE,ST-Ctrl,1.20864327368558,0.503994968017678,2.39812567661031,2.0,0.138623773667995,0.7070474606205637,,0.4,0.0
991,H11_MOUSE,ST-Ctrl,-2.72952987463887,0.275773702811786,-9.89771630437787,2.0,0.0100540645430418,0.3131128928569124,,0.316666666666667,0.116666666666667
992,H13_MOUSE,ST-Ctrl,-2.14750797924429,0.40435164794911,-5.31099103994395,1.0,0.118481196315861,0.6724443273658195,,0.4,0.1
993,H1BP3_MOUSE,ST-Ctrl,0.54475888627935,0.350593853521901,1.55381756071009,0.0,,1.0,,0.825,0.025
994,H2AW_MOUSE,ST-Ctrl,0.399566886912954,0.0008629809786641,463.007756592093,0.0,,1.0,,0.6,0.0
995,H2AY_MOUSE,ST-Ctrl,-0.222651325174509,0.33620502139842,-0.66224866079753,1.0,0.627617066448175,1.0,,0.571428571428571,0.271428571428571
996,H2B1B_MOUSE;H2B1C_MOUSE;H2B1F_MOUSE;H2B1H_MOUSE;H2B1K_MOUSE;H2B1M_MOUSE;H2B1P_MOUSE;H2B2B_MOUSE;H2B2E_MOUSE;H2B3A_MOUSE;H2B3B_MOUSE,ST-Ctrl,-0.496699854286155,0.908090838681472,-0.546971550783788,3.0,0.622458823258193,1.0,,0.59,0.29
997,H4_MOUSE,ST-Ctrl,-1.07286081585047,0.861819356564117,-1.24487899660055,3.0,0.301561617674758,0.8763601262892863,,0.39,0.19
998,HA11_MOUSE,ST-Ctrl,-0.162048133654411,0.0700621161384642,-2.31292091340995,1.0,0.259793581707288,0.8388723395668215,,0.383333333333333,0.0833333333333333
999,HA18_MOUSE,ST-Ctrl,0.229220967457286,0.698176795656241,0.328313643311266,0.0,,1.0,,0.7,0.0
1000,HA2B_MOUSE;HA2U_MOUSE,ST-Ctrl,-0.519101646348796,0.160415116459781,-3.23598958629902,0.0,,1.0,,0.466666666666667,0.0666666666666667
1001,HABP4_MOUSE,ST-Ctrl,-1.61815175354507,0.557114713348954,-2.90452166272537,0.0,,1.0,,0.56,0.16
1002,HACL2_MOUSE,ST-Ctrl,0.772547894672542,0.290478983368571,2.6595655414158,5.0,0.0449073351427405,0.49948049641453296,,0.375,0.275
1003,HARS1_MOUSE,ST-Ctrl,-0.436477723377266,0.523813724086444,-0.833268971977593,4.0,0.451557157599878,1.0,,0.533333333333333,0.133333333333333
1004,HBB1_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.9,0.0
1005,HBB2_MOUSE,ST-Ctrl,-1.11342808686491,0.803409886886661,-1.38587799955963,6.0,0.215095838061977,0.7931641961804446,,0.43,0.33
1006,HBE_MOUSE,ST-Ctrl,,,,,,1.0,,,
1007,HBS1L_MOUSE,ST-Ctrl,0.0535410076456686,0.492125734433193,0.108795382763989,0.0,,1.0,,0.6,0.0
1008,HCN1_MOUSE,ST-Ctrl,-0.0938752333872397,0.933732563153447,-0.100537602619533,0.0,,1.0,,0.7,0.0
1009,HD_MOUSE,ST-Ctrl,0.134080389852546,0.182875616575127,0.733178060386551,3.0,0.516545828659555,1.0,,0.627272727272727,0.427272727272727
1010,HDAC2_MOUSE,ST-Ctrl,-0.464699487986465,0.197301914966772,-2.35527104774795,5.0,0.0651323063720746,0.5523275763575838,,0.516666666666667,0.516666666666667
1011,HDDC2_MOUSE,ST-Ctrl,0.113585911705373,0.100687082790245,1.12810808057672,0.0,,1.0,,0.7,0.0
1012,HECA2_MOUSE,ST-Ctrl,-0.249382651719571,0.113586418500328,-2.195532309339,1.0,0.272087342533442,0.8512778897594155,,0.6,0.0
1013,HECAM_MOUSE,ST-Ctrl,,,,,,1.0,,,
1014,HECD1_MOUSE,ST-Ctrl,0.0780929776896423,0.252940963786786,0.308739938839919,6.0,0.767958444117915,1.0,,0.509090909090909,0.409090909090909
1015,HECD3_MOUSE,ST-Ctrl,-0.108220051967031,0.346298144322819,-0.312505434236888,4.0,0.77027041440048,1.0,,0.593333333333333,0.493333333333333
1016,HECW1_MOUSE,ST-Ctrl,-0.173907691366798,0.0102160083423236,-17.0230569063184,0.0,,1.0,,0.733333333333333,0.0333333333333333
1017,HEM2_MOUSE,ST-Ctrl,-0.081959765822358,0.3705428505696,-0.22118836106639,3.0,0.839145499673199,1.0,,0.2,0.1
1018,HEM3_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
1019,HEM6_MOUSE,ST-Ctrl,-0.302018386950984,0.422170730404249,-0.715393951309195,1.0,0.604669985896059,1.0,,0.52,0.02
1020,HEMH_MOUSE,ST-Ctrl,0.517326240727006,0.180296938677276,2.86930130107754,1.0,0.213492327182812,0.7931641961804446,,0.783333333333333,0.0833333333333333
1021,HG2A_MOUSE,ST-Ctrl,-1.13434325363202,0.287876665394302,-3.94037930124807,1.0,0.158222707053359,0.7258906542726217,,0.34,0.04
1022,HGFA_MOUSE,ST-Ctrl,0.388198852452749,0.358864151862741,1.08174319011175,6.0,0.320914912428208,0.8999038539715875,,0.433333333333333,0.433333333333333
1023,HIBCH_MOUSE,ST-Ctrl,-0.625754920042298,0.182084691658624,-3.43661465630223,1.0,0.180268361856777,0.7518729780860093,,0.4,0.0
1024,HIF1N_MOUSE,ST-Ctrl,0.0034160436075331,0.356430529463346,0.0095840376318955,0.0,,1.0,,0.68,0.08
1025,HIKES_MOUSE,ST-Ctrl,0.21075979553545,0.34424779264112,0.6122328161307,0.0,,1.0,,0.65,0.05
1026,HIP1_MOUSE,ST-Ctrl,-0.426895268490787,0.277462668900518,-1.53856830608029,4.0,0.198737946364063,0.7808363114702558,,0.466666666666667,0.366666666666667
1027,HIP1R_MOUSE,ST-Ctrl,0.0200253874720218,0.251647326510314,0.0795771914199177,5.0,0.939660332748824,1.0,,0.3625,0.2625
1028,HMCN1_MOUSE,ST-Ctrl,0.382605310641292,0.05918520159842,6.46454350594804,0.0,,1.0,,0.7,0.0
1029,HMCS1_MOUSE,ST-Ctrl,-0.705021918072862,0.152452557513705,-4.62453322903081,4.0,0.0098475206051693,0.31199035822949717,,0.2375,0.2375
1030,HNMT_MOUSE,ST-Ctrl,1.34649766381054,0.23210444462348,5.80125755883234,2.0,0.028451627944007,0.4279475759281799,,0.566666666666667,0.166666666666667
1031,HNRL1_MOUSE,ST-Ctrl,-0.75719513061078,0.186575112320615,-4.05839300425877,5.0,0.0097445170124099,0.31199035822949717,,0.341176470588235,0.241176470588235
1032,HNRL2_MOUSE,ST-Ctrl,0.8057828893672,0.803680709375947,1.00261569049341,1.0,0.499168487819472,1.0,,0.8,0.3
1033,HNRLL_MOUSE,ST-Ctrl,-0.63474733512864,0.168856009709103,-3.75910419902821,5.0,0.0131696594181139,0.34516867662891176,,0.5,0.5
1034,HNRPF_MOUSE,ST-Ctrl,0.152565307069907,0.117888227597413,1.29415218278551,2.0,0.324902141805424,0.9043785741768904,,0.366666666666667,0.0666666666666667
