specie	ProteinName	LT	Ctrl	p	q	log2(A,B)
MOUSE	STT3B_MOUSE	22.379893835921457	23.228219087896672	0.04963940507747351	0.10352552158619192	-0.8483252519752149
MOUSE	STX12_MOUSE	23.086747688335375	24.177735769225357	8.609013357476294e-05	0.005973873663552085	-1.0909880808899821
MOUSE	STX16_MOUSE	19.16755624460237	20.821812138735336	0.003995060955612593	0.02268674518286252	-1.654255894132966
MOUSE	STX1B_MOUSE	24.276516185509596	24.473228375172045	0.41076888632289144	0.4619165557611173	-0.19671218966244908
MOUSE	STX4_MOUSE	21.895749336746718	22.3268968499087	0.39268879695256353	0.4474452037489976	-0.4311475131619815
MOUSE	STX5_MOUSE	19.497334877298535	20.302684109775747		1.0	-0.8053492324772122
MOUSE	STX6_MOUSE	20.340895273012887	22.390080078159787		1.0	-2.0491848051469006
MOUSE	STX7_MOUSE	23.65196454520038	24.43542245682191	0.01466995846418957	0.0478691341122805	-0.7834579116215323
MOUSE	STX8_MOUSE	20.975541761114343	21.977900150749324	0.0015429913835305427	0.014345925899935233	-1.0023583896349813
MOUSE	STXB1_MOUSE	25.80440510035237	25.89554831091549	0.13416188392206854	0.20654452629656475	-0.09114321056312136
MOUSE	STXB3_MOUSE	22.366348691687406	22.65696927651408	0.763643977158603	0.7201154513228483	-0.29062058482667297
MOUSE	STXB5_MOUSE	20.67652449831575	20.91858077527444	0.7276990536635324	0.6965741743369108	-0.2420562769586887
MOUSE	STXB6_MOUSE	26.04400852094749	25.922670307956285	0.005955776653962353	0.028193593902247578	0.12133821299120484
MOUSE	SUCA_MOUSE	25.62358890121801	26.049284026136686	0.353153497221106	0.41603789004615344	-0.42569512491867556
MOUSE	SUCB1_MOUSE	25.318467216162183	25.553081130170472	0.4260822876697147	0.47407741027175293	-0.23461391400828902
MOUSE	SUCB2_MOUSE	21.467476291071478	22.281786977454217	0.025723408585115633	0.06732641361829361	-0.8143106863827398
MOUSE	SUN2_MOUSE	21.440786505366024	22.380292304930183	0.023712197669683466	0.06412724402082906	-0.9395057995641594
MOUSE	SUOX_MOUSE	19.62143765906353	20.289705334882573	0.10121344242531054	0.17028684433193103	-0.6682676758190418
MOUSE	SURF4_MOUSE	23.153482738526545	24.118128335108132	0.010484783034493718	0.03873960887024564	-0.9646455965815868
MOUSE	SUSD2_MOUSE	25.422932610675677	25.144338291265587	0.0009238678763209312	0.011477859206004571	0.2785943194100895
MOUSE	SVIL_MOUSE	19.31886158793396	20.22213560689525		1.0	-0.9032740189612909
MOUSE	SWP70_MOUSE	21.143195144658822	22.266526527155794	0.0009855528572705284	0.011843150441045055	-1.1233313824969713
MOUSE	SYAC_MOUSE	24.52630437542474	24.56034090590894	0.12097405664533802	0.1927069148097082	-0.034036530484200966
MOUSE	SYCC_MOUSE	21.832703496478096	22.34467582136445	0.21720714162622184	0.2923180456067233	-0.5119723248863544
MOUSE	SYDC_MOUSE	24.480480167352066	25.161632857807913	0.07417502022531601	0.13478980962000772	-0.6811526904558463
MOUSE	SYEP_MOUSE	23.739961317422566	24.717067390434362	0.007968143973897614	0.03342509156834634	-0.9771060730117966
MOUSE	SYFA_MOUSE	22.835827028776094	23.511800560584835	0.07955560263672355	0.14208279865900375	-0.6759735318087401
MOUSE	SYFB_MOUSE	24.138627675007946	24.64738922229313	0.30063370282594765	0.370906865247396	-0.5087615472851823
MOUSE	SYIC_MOUSE	24.0550396979924	24.678376876941673	0.28758044449353626	0.3593211896782212	-0.6233371789492743
MOUSE	SYIM_MOUSE	23.218794022152245	23.58319317180519	0.6785047036774556	0.6638616794115113	-0.36439914965294307
MOUSE	SYJ2B_MOUSE	21.649174480239694	22.446472235498362	0.022507231155642803	0.061993238654512464	-0.7972977552586684
MOUSE	SYK_MOUSE	23.420349678103555	24.128934161195694	0.034116279391263965	0.08034914078161563	-0.7085844830921388
MOUSE	SYLC_MOUSE	24.34529238713819	24.8896043506435	0.3799248740935157	0.4380471450832946	-0.544311963505308
MOUSE	SYMC_MOUSE	23.10019924019204	23.960167261696018	0.04377987875143208	0.09559092136736881	-0.8599680215039776
MOUSE	SYN1_MOUSE	22.554019469441833	23.01740419404928	0.5914283763416645	0.6011170752380198	-0.4633847246074474
MOUSE	SYN2_MOUSE	21.18057923656789	21.487468748849086	0.9364156210270186	0.8285232919406792	-0.3068895122811952
MOUSE	SYNCI_MOUSE	21.139220008284603	21.44736991828695	0.96416112169446	0.8453512690613605	-0.3081499100023457
MOUSE	SYNC_MOUSE	25.46206895783988	25.445062399480264	0.1454810740595418	0.21841567007936283	0.017006558359614843
MOUSE	SYNE1_MOUSE	21.1720313016286	21.58356572696537	0.7753547708639015	0.7282620831522689	-0.41153442533677165
MOUSE	SYNE3_MOUSE	19.37462587894889	20.223194162934867		1.0	-0.8485682839859763
MOUSE	SYNEM_MOUSE	25.554595399200863	25.429666153000465	0.0759268658832216	0.13715759942959874	0.12492924620039858
MOUSE	SYNJ1_MOUSE	23.583220851677037	23.60229434463725	0.2073808012766253	0.28292181822519713	-0.019073492960213656
MOUSE	SYNP2_MOUSE	20.52661889961768	22.606639734323362		1.0	-2.0800208347056817
MOUSE	SYPH_MOUSE	22.6952736018161	23.058567149946143	0.822742143508072	0.7597287376476222	-0.36329354813004144
MOUSE	SYPL2_MOUSE	22.516343318692172	21.57147122446387	0.065014508215656	0.12335246039537892	0.9448720942283018
MOUSE	SYQ_MOUSE	23.019684025873957	23.800632106563967	0.038450412694262394	0.0873531716757316	-0.7809480806900098
MOUSE	SYRC_MOUSE	24.155348395617835	24.716813004114634	0.15629801684455094	0.23075879467706287	-0.5614646084967987
MOUSE	SYSC_MOUSE	24.513835838854394	25.10309151886879	0.15412373909946817	0.22885507139447997	-0.5892556800143964
MOUSE	SYSM_MOUSE	19.953162083683875	20.785949129183926	0.04286287711235245	0.09409419399621186	-0.8327870455000514
MOUSE	SYT11_MOUSE	20.343033187082696	21.757488165110797		1.0	-1.4144549780281004
MOUSE	SYT2_MOUSE	21.344802973950443	21.69184396520429	0.9118462942653202	0.8145142930808688	-0.347040991253845
MOUSE	SYTC2_MOUSE	22.052361613669547	22.84819105234934	0.023664732636989514	0.06411206539663118	-0.7958294386797924
MOUSE	SYTC_MOUSE	23.145232023275803	23.639115566262912	0.17806630333831805	0.25317520079303113	-0.4938835429871098
MOUSE	SYUA_MOUSE	23.129293285094267	24.21341162444808	0.002007308675726957	0.016199930335955754	-1.0841183393538145
MOUSE	SYUG_MOUSE	27.718975182885362	28.347566059928887	0.4470719129782439	0.4910934381538482	-0.6285908770435249
MOUSE	SYVC_MOUSE	23.857318745529273	24.740205095711623	0.0016757454889248205	0.015039566059872079	-0.8828863501823498
MOUSE	SYWC_MOUSE	24.66096913186347	25.105961198182396	0.48994950728918796	0.5242271346657221	-0.44499206631892463
MOUSE	SYYC_MOUSE	24.67091286464457	24.892678008038196	0.45089669001967503	0.4949126549735778	-0.2217651433936254
MOUSE	T10B_MOUSE	19.390968225123714	20.00714938591341	0.4779209197629882	0.5150379244060083	-0.6161811607896972
MOUSE	T11L1_MOUSE	22.161543786262442	22.405647134050827	0.712202848213797	0.6870928710051286	-0.2441033477883856
MOUSE	T126A_MOUSE	20.449316258468112	21.094261427647158		1.0	-0.6449451691790458
MOUSE	TACC1_MOUSE	22.062106468475577	23.110030560739798	0.031766724575649975	0.07705418967245857	-1.0479240922642212
MOUSE	TADBP_MOUSE	23.874710365951202	24.726714254736315	0.006749667966368866	0.03025482048937413	-0.8520038887851129
MOUSE	TAGL2_MOUSE	26.040108097656592	26.974315994903094	0.003933797810454132	0.022613890526489884	-0.9342078972465018
MOUSE	TAGL3_MOUSE	25.534710819422514	25.567217051717634	0.3705565013329228	0.43047918919245964	-0.03250623229511973
MOUSE	TAGL_MOUSE	25.26264041980839	25.76572701521249	0.5849851066414136	0.5958821588895089	-0.5030865954041026
MOUSE	TALDO_MOUSE	25.231839405890508	25.884033871905505	0.022275479038961588	0.06176837847641656	-0.652194466014997
MOUSE	TAOK1_MOUSE	21.498627279326946	22.474081635222625	0.26578398485603427	0.3390864646085365	-0.9754543558956783
MOUSE	TATD1_MOUSE	20.04741165604938	20.46358016539637	0.7791867668756984	0.7306552356336142	-0.41616850934698846
MOUSE	TAU_MOUSE	25.245391265863873	25.72107441429852	0.7092481343041384	0.6853341612057152	-0.47568314843464776
MOUSE	TB182_MOUSE	21.45270230384277	22.613254356889932	0.07005296820626748	0.12958559133961303	-1.1605520530471622
MOUSE	TB22A_MOUSE	21.04915821946449	21.563843632385705	0.3533063588850371	0.4160456954219199	-0.5146854129212137
MOUSE	TBA1C_MOUSE	30.290868661963227	30.551760069824283	0.6701601334162817	0.6567771910890566	-0.260891407861056
MOUSE	TBA1C_MOUSE;TBA4A_MOUSE	28.292847859070072	28.839225092102918	0.24288487253150332	0.31858654022516647	-0.546377233032846
MOUSE	TBA1C_MOUSE;TBA4A_MOUSE;TBA8_MOUSE	28.058549889169846	27.980703644464793	0.1465569914756319	0.21989261670238777	0.07784624470505364
MOUSE	TBA1C_MOUSE;TBA4A_MOUSE;TBA8_MOUSE;TBAL3_MOUSE	27.224684990577593	27.09227152256612	0.05097650059980521	0.10492495179156577	0.13241346801147458
MOUSE	TBA4A_MOUSE	29.648512735378233	30.03331405582341	0.7556956390992158	0.715465914870669	-0.38480132044517745
MOUSE	TBA4A_MOUSE;TBA8_MOUSE	29.684885317374988	29.77518786746984	0.15510904622274269	0.22995807343062316	-0.09030255009485089
MOUSE	TBA8_MOUSE	26.708471780667868	27.57624518661922	0.11606688074022027	0.18804868915629042	-0.867773405951354
MOUSE	TBAL3_MOUSE	25.159693075671026	25.166086917654717		1.0	-0.006393841983690862
MOUSE	TBB1_MOUSE;TBB3_MOUSE	25.64053617905446	26.105631209683136	0.4117274711717638	0.46281157115155436	-0.4650950306286745
MOUSE	TBB1_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB5_MOUSE	29.558151421089796	29.6644674381318	0.2372916618443936	0.3129816254311654	-0.10631601704200477
MOUSE	TBB2A_MOUSE	23.978271419406227	24.23117974708233	0.7852061721279677	0.7349772065110488	-0.25290832767610283
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE	28.018342456455297	28.329587934895695	0.9465029674414349	0.8349851847590759	-0.31124547844039796
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	28.597443599701826	28.784424007500988	0.40778755132741284	0.45929014459241235	-0.1869804077991617
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB4B_MOUSE;TBB5_MOUSE;TBB6_MOUSE	28.84848093695385	29.067976689205217	0.4936032262478812	0.5265522620752148	-0.21949575225136542
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB3_MOUSE;TBB5_MOUSE	26.192894392725684	26.664737182635122	0.43143660213339596	0.47853766525143243	-0.47184278990943795
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB4A_MOUSE;TBB5_MOUSE	24.340662990201903	25.561338412558758	0.048527340507983914	0.10181536212864296	-1.2206754223568552
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	27.032388474739935	26.954347145156035	0.06296430187534811	0.12080861252110298	0.07804132958390042
MOUSE	TBB2A_MOUSE;TBB2B_MOUSE;TBB6_MOUSE	26.047392714919148	26.789802295722463	0.17622842287966592	0.25176001137232845	-0.7424095808033151
MOUSE	TBB2B_MOUSE	24.147710557324288	24.0440247367318	0.35012018550452917	0.41366347525401753	0.10368582059248865
MOUSE	TBB3_MOUSE	27.714830177321286	27.93640067984004	0.6009254418240292	0.6088495605187005	-0.22157050251875532
MOUSE	TBB3_MOUSE;TBB4A_MOUSE;TBB4B_MOUSE;TBB5_MOUSE	28.160830810886416	28.81738664700476	0.21676279654480216	0.29213616376212326	-0.6565558361183434
MOUSE	TBB3_MOUSE;TBB4A_MOUSE;TBB5_MOUSE	25.750057720332727	25.792056131724575	0.0992882698650905	0.16774221162793873	-0.04199841139184812
MOUSE	TBB3_MOUSE;TBB5_MOUSE	29.287124442694022	29.57703201099315	0.9542658197396644	0.8397503096697858	-0.2899075682991281
MOUSE	TBB3_MOUSE;TBB6_MOUSE	28.821194705656147	29.161599218377617	0.9005379794402761	0.8088231165798575	-0.3404045127214701
MOUSE	TBB4A_MOUSE	26.17825169635164	26.157438007592727	0.1466371673867018	0.21989261670238777	0.02081368875891343
MOUSE	TBB4A_MOUSE;TBB4B_MOUSE	27.23533003578364	27.581496459932268	0.9055284743799921	0.8109896232299261	-0.3461664241486275
MOUSE	TBB4A_MOUSE;TBB5_MOUSE	26.026105440274225	26.743849522629127	0.044272288502591774	0.09600144975682239	-0.7177440823549013
MOUSE	TBB4B_MOUSE	25.211487112004583	24.93929723328751		1.0	0.2721898787170751
MOUSE	TBB5_MOUSE	27.99866050057871	28.47616320762893	0.25595755997306185	0.3304021617361707	-0.47750270705022047
MOUSE	TBB6_MOUSE	22.733573008387108	23.66155718662579	0.10832311374693133	0.17886376440306678	-0.9279841782386811
MOUSE	TBC13_MOUSE	20.947608252910133	21.22990521925003	0.9269447107578966	0.8228341458885158	-0.28229696633989576
MOUSE	TBC15_MOUSE	21.405006711734128	21.97920531705891	0.27666616405451205	0.3482284408702697	-0.5741986053247814
MOUSE	TBC17_MOUSE	22.202803381241143	22.439596880771788	0.5517624906182688	0.5723068577507117	-0.23679349953064488
MOUSE	TBC9B_MOUSE	21.79642611479018	22.665079921031683	0.030028956955061945	0.07407255131709287	-0.8686538062415039
MOUSE	TBCA_MOUSE	21.57170297364732	22.50882481927751	0.08950426943793648	0.1547976483438287	-0.9371218456301911
MOUSE	TBCB_MOUSE	23.174411475816655	23.650483846172385	0.7447569405903174	0.7084099542725482	-0.47607237035573036
MOUSE	TBCC_MOUSE	22.36985954937351	22.7442544611603	0.8119536819538338	0.7534346927730937	-0.37439491178679063
MOUSE	TBCD_MOUSE	22.5722375545836	23.022039745751766	0.5949586266626901	0.6036639840018913	-0.449802191168164
MOUSE	TBCEL_MOUSE	21.221441799678498	21.866432182589474	0.14087625980378082	0.21398658323321657	-0.6449903829109758
MOUSE	TBCE_MOUSE	21.220034237612374	21.338084764044883	0.5525169500853038	0.5724421205164967	-0.11805052643250846
MOUSE	TBG1_MOUSE	21.195901442378172	22.028171999116566	0.02419345794557156	0.06499627909009113	-0.8322705567383935
MOUSE	TBK1_MOUSE	19.601069721121544	20.294794649099074	0.04227778265701721	0.09302510862277054	-0.6937249279775308
MOUSE	TBL2_MOUSE	20.166312977102983	21.95213689680926	0.003774886342789552	0.022100185321350697	-1.785823919706278
MOUSE	TCEA1_MOUSE	22.17618540218759	23.39075358899214	0.0009218603345180843	0.011477859206004571	-1.2145681868045521
MOUSE	TCP4_MOUSE	21.90553631148192	22.94612994421619	0.011753682449314885	0.041539817260458016	-1.040593632734268
MOUSE	TCPA_MOUSE	25.159669144777272	25.62186421987508	0.3258859938433876	0.39286216114557204	-0.46219507509780655
MOUSE	TCPB_MOUSE	25.060913091856634	25.75182174138271	0.01151421232312341	0.040896696300953654	-0.6909086495260759
MOUSE	TCPD_MOUSE	25.223027180199555	25.742480301555318	0.14319677889083576	0.2164056008437267	-0.5194531213557632
MOUSE	TCPE_MOUSE	24.944635947129022	25.542221538790578	0.06699007710689928	0.12613410275662618	-0.5975855916615558
MOUSE	TCPG_MOUSE	25.525771700553825	26.071942868972776	0.04952808755425168	0.1033813530282965	-0.546171168418951
MOUSE	TCPH_MOUSE	25.007200043678477	25.61408692654757	0.05175133695970958	0.10561979229687889	-0.6068868828690945
MOUSE	TCPQ_MOUSE	26.030477593434423	26.639170389696986	0.03359131934096318	0.07937561141712904	-0.608692796262563
MOUSE	TCPR1_MOUSE	20.87668373621975	21.501228137527008	0.3214749803960769	0.38916403181184844	-0.6245444013072579
MOUSE	TCPZ_MOUSE	24.805524972168993	25.342306393316218	0.17320322323909518	0.24862158369687115	-0.536781421147225
MOUSE	TCRG1_MOUSE	21.303057874274742	22.493250309801898	0.006774036055904852	0.03025482048937413	-1.1901924355271554
MOUSE	TCTP_MOUSE	25.725288880355347	25.98698107654082	0.6794532715702224	0.6645113172196322	-0.26169219618547146
MOUSE	TEBP_MOUSE	23.825049503050177	24.909575735038235	0.005012858700596139	0.02537672985583671	-1.0845262319880575
MOUSE	TECR_MOUSE	23.428748308380108	24.232106752874458	0.042951157213604395	0.09414270782599346	-0.80335844449435
MOUSE	TELT_MOUSE	23.87859874628134	22.310046720417564	0.008191905469387828	0.033974050289315404	1.5685520258637773
MOUSE	TENS3_MOUSE	22.211319545749408	22.554771814979095	0.8990855795337263	0.8084460922142276	-0.34345226922968664
MOUSE	TERA_MOUSE	27.163304361903343	27.587741231518322	0.4576824141733852	0.49966200126861343	-0.4244368696149792
MOUSE	TETN_MOUSE	21.191782107936437	22.643588776691765	0.0005207395566759532	0.009882542901842073	-1.451806668755328
MOUSE	TF65_MOUSE	21.46533186013599	22.371855362915742	0.012595446412559516	0.04317396956702252	-0.906523502779752
MOUSE	TFR1_MOUSE	20.249819704573785	21.98650481049205	0.0002688541707227191	0.00841202268698495	-1.7366851059182657
MOUSE	TGFI1_MOUSE	21.489322616247364	21.68379823546492	0.6924367583393105	0.6737352264433379	-0.19447561921755607
MOUSE	TGM2_MOUSE	24.126416801386185	24.574334958946075	0.16093071565840866	0.23564197328319267	-0.44791815755989006
MOUSE	TGO1_MOUSE	20.786940015474272	21.900858779284402	0.016567674717848556	0.05145377502454335	-1.1139187638101298
MOUSE	THEM4_MOUSE	22.11957681146795	22.59629928997338	0.2229550101159412	0.2979442855952449	-0.4767224785054296
MOUSE	THEM6_MOUSE	22.952715745630478	23.62181370830636	0.06559199637938054	0.12415904908815675	-0.6690979626758811
MOUSE	THIC_MOUSE	24.13142275424665	24.999584534004683	0.0012558015787318753	0.013135258666398525	-0.868161779758033
MOUSE	THIKA_MOUSE	23.875686717988003	24.851863481528408	0.000648184085921308	0.010809428160768126	-0.9761767635404048
MOUSE	THIL_MOUSE	25.757885096670673	26.085936939644306	0.9577305005043327	0.8414977962107624	-0.32805184297363255
MOUSE	THIM_MOUSE	26.177492522530574	26.338855677026345	0.455542173781355	0.4981423168817513	-0.16136315449577054
MOUSE	THIOM_MOUSE	20.986393174814463	21.480271651857247	0.24277460485599775	0.31858654022516647	-0.4938784770427844
MOUSE	THIO_MOUSE	26.631567817918853	27.094611570399938	0.2695753163870427	0.34223527869003023	-0.4630437524810844
MOUSE	THNS1_MOUSE	19.38588726057969	19.530894122634418		1.0	-0.14500686205472846
MOUSE	THOC4_MOUSE	21.467183884181193	23.076046734224406	0.0025416955549899148	0.01781082369694755	-1.608862850043213
MOUSE	THOP1_MOUSE	23.775077037706975	24.143020132342787	0.7508791869900019	0.7124816785553866	-0.36794309463581243
MOUSE	THRB_MOUSE	24.645363231598942	24.089557619619256	1.8326813916572242e-05	0.003142414835142442	0.5558056119796859
MOUSE	THRSP_MOUSE	20.421002964849908	22.191681559599935	0.01230496181269236	0.04253700849217883	-1.7706785947500272
MOUSE	THTM_MOUSE	22.096119996274094	22.299233485426235	0.45374384404151613	0.4968875419289223	-0.2031134891521411
MOUSE	THTR_MOUSE	22.429023293216645	22.552561359833906	0.6402589574168044	0.6373528725836506	-0.12353806661726097
MOUSE	THUM1_MOUSE	20.770319284229267	21.543452511789717	0.10876982678232235	0.17928921034449774	-0.7731332275604501
MOUSE	THUM3_MOUSE	20.11630378888231	20.739197506586198	0.20969707454403969	0.2853151597590326	-0.6228937177038887
MOUSE	THY1_MOUSE	25.579048989815142	25.82458185197025	0.4751540861147744	0.514031479371429	-0.24553286215510894
MOUSE	TIAR_MOUSE	20.996355802367987	21.614275248691484	0.09224909884541921	0.15867669129181355	-0.6179194463234978
MOUSE	TICN2_MOUSE	22.04518780071284	22.75900778242029	0.1466967007556321	0.21989261670238777	-0.7138199817074522
MOUSE	TIF1B_MOUSE	22.482991921324622	23.94144602013673	0.003134819586030731	0.019907698117460966	-1.4584540988121084
MOUSE	TIGAR_MOUSE	23.190598354929406	22.83718996893008	0.00010949380696861701	0.006358412814904726	0.35340838599932667
MOUSE	TIM13_MOUSE	24.071559995956253	24.721636600406097	0.005358004340437234	0.026418840739804793	-0.6500766044498434
MOUSE	TIM23_MOUSE	20.83629647177761	22.02480829821659	0.0017081756625541935	0.01509256889856656	-1.1885118264389796
MOUSE	TIM44_MOUSE	22.030543459582212	22.517912425212646	0.34242994202982896	0.4069434804578576	-0.4873689656304343
MOUSE	TIM50_MOUSE	22.177929845551162	23.028029874989205	0.006982944133766115	0.030944968743488236	-0.8501000294380425
MOUSE	TIM8A_MOUSE	23.108900635980028	23.563565806850164	0.17272469439389018	0.24816493222467972	-0.45466517087013614
MOUSE	TIM9_MOUSE	21.82822991058677	22.32578927104009	0.1471789009445231	0.22038318917169217	-0.4975593604533195
MOUSE	TINAL_MOUSE	23.087836352701917	22.69421186085235	0.0014122937418683081	0.013682961403634017	0.39362449184956816
MOUSE	TIPRL_MOUSE	21.708660035488517	22.133288904663342	0.5319764177175599	0.5582765319327726	-0.4246288691748248
MOUSE	TIP_MOUSE	20.8524319184412	21.832617415019943	0.01515706770473886	0.048946967579008654	-0.9801854965787413
MOUSE	TIRR_MOUSE	19.45629891746178	20.829454938427567		1.0	-1.3731560209657871
MOUSE	TITIN_MOUSE	26.88235865725071	25.701229841394834	0.02188831411932502	0.061051824873808946	1.1811288158558746
MOUSE	TKFC_MOUSE	20.660691845693503	20.79218756503498	0.469313838450237	0.5088456174945395	-0.1314957193414763
MOUSE	TKT_MOUSE	26.391233470375006	27.245637851494074	0.004107074630165776	0.02304222720153647	-0.8544043811190676
MOUSE	TLC3B_MOUSE	21.64262798616738	22.362795176431316	0.0658216163349183	0.12451085500539685	-0.7201671902639362
MOUSE	TLN1_MOUSE	25.28386030715342	26.112540835545907	0.002467434021834993	0.017637985671748475	-0.8286805283924856
MOUSE	TLN1_MOUSE;TLN2_MOUSE	24.641208962884388	25.429388409884407	0.013371457423176927	0.04490173341224398	-0.7881794470000187
MOUSE	TLN2_MOUSE	23.637962995975315	24.190441667114936	0.06914707302676175	0.12866274855695137	-0.552478671139621
MOUSE	TM109_MOUSE	23.27968339470463	23.861180099096465		1.0	-0.5814967043918351
MOUSE	TM1L2_MOUSE	23.63829812103882	24.45048185214346	0.11268832276244121	0.18393655014928648	-0.8121837311046427
MOUSE	TM245_MOUSE	19.305182370119162	20.784963383200864		1.0	-1.479781013081702
MOUSE	TM38A_MOUSE	22.028892090475978	21.57367813081284	0.12049673878594606	0.19248543924089406	0.45521395966313705
MOUSE	TM9S2_MOUSE	23.126168579990853	23.746067710576945	0.07051919106884952	0.13010220877440112	-0.6198991305860915
MOUSE	TM9S3_MOUSE	21.487456080444286	22.609060316436995	0.005448888587109039	0.026774161160512382	-1.1216042359927094
MOUSE	TM9S4_MOUSE	20.202241930088444	22.132576467341718		1.0	-1.9303345372532732
MOUSE	TMED2_MOUSE	21.39627830450214	22.573951373626933	0.0009476680215858151	0.011621301001013188	-1.1776730691247934
MOUSE	TMED5_MOUSE	21.174699699873376	22.255586129466437	0.010049590087832417	0.037919579329240186	-1.0808864295930611
MOUSE	TMEDA_MOUSE	23.47405456856969	24.38276541901503	0.013898122826636756	0.04602739018212202	-0.9087108504453383
MOUSE	TMM11_MOUSE	19.987317082843827	21.400384643857514	0.0007565878457795983	0.010945696331345888	-1.413067561013687
MOUSE	TMM33_MOUSE	22.095779174847376	23.407040381378597	0.0005740803770863839	0.010403023002790392	-1.3112612065312206
MOUSE	TMM43_MOUSE	22.77930376332546	23.198526608785766	0.6754718789365194	0.6615271081620008	-0.4192228454603075
MOUSE	TMM65_MOUSE	23.18972098077255	23.93104520440564	0.046044913266213676	0.09882001774128756	-0.7413242236330895
MOUSE	TMM9B_MOUSE	19.232698750543037	20.5660784574684		1.0	-1.3333797069253635
MOUSE	TMOD1_MOUSE	23.458409492079	23.64992677482351	0.32963829055570054	0.3967132354602071	-0.19151728274450974
MOUSE	TMOD2_MOUSE	24.723805751619654	24.929284772248714	0.39016872502143424	0.446157900014122	-0.20547902062905976
MOUSE	TMOD3_MOUSE	22.093050643290614	23.247418403253917	0.015634639928994883	0.04981073311793232	-1.1543677599633035
MOUSE	TMOD4_MOUSE	23.304201526178517	21.852074855417722	0.010008470412322128	0.03787282767588959	1.4521266707607943
MOUSE	TMX1_MOUSE	20.743199993183868	21.665850060463782	0.06959122636169962	0.12915131840368008	-0.922650067279914
MOUSE	TMX2_MOUSE	23.40471039296988	24.0769056604922	0.04204340986907653	0.0926966244852136	-0.6721952675223228
MOUSE	TMX3_MOUSE	22.816306479640517	23.54420738160024	0.07189901504040291	0.13197077030750545	-0.7279009019597247
MOUSE	TMX4_MOUSE	22.97719806472132	23.344527499685295	0.8598008494894958	0.7840749616230678	-0.36732943496397397
MOUSE	TNNC2_MOUSE	28.68778708820684	27.74367879999583	0.02938788380374676	0.07308509208014456	0.9441082882110088
MOUSE	TNNI2_MOUSE	28.179855117291257	27.133209549209266	0.03004497028262425	0.07407255131709287	1.046645568081992
MOUSE	TNNT3_MOUSE	26.701376492282964	25.921207508509962	0.010905765546284498	0.03966689337597472	0.7801689837730024
MOUSE	TNPO1_MOUSE	21.839327750469373	22.39562581036892	0.21969147185998147	0.2949390332326197	-0.5562980598995466
MOUSE	TNPO1_MOUSE;TNPO2_MOUSE	22.32280645814342	22.993211113454226	0.03131654972770952	0.076215956749674	-0.6704046553108078
MOUSE	TNPO2_MOUSE	21.025104403914998	21.29123861602424	0.8316366914253839	0.7657053321887157	-0.26613421210924315
MOUSE	TNPO3_MOUSE	21.269847084932714	21.089164901786276	0.016098671394599886	0.05089018564135114	0.18068218314643758
MOUSE	TNR16_MOUSE	20.92692759711125	22.538313441968395	0.0020485858786696985	0.016234773541095027	-1.6113858448571463
MOUSE	TNS2_MOUSE	20.12334703188181	20.13767115593823	0.306694569858318	0.3757771603100863	-0.014324124056418697
MOUSE	TOIP1_MOUSE	21.58043362227701	22.49184768969458	0.06365269964715564	0.12178459834173443	-0.9114140674175708
MOUSE	TOLIP_MOUSE	23.290395944791783	23.956909744069176	0.09527258789543515	0.162431578691695	-0.6665137992773928
MOUSE	TOM1_MOUSE	22.53795149580902	23.087529272288972	0.17465718844942738	0.2501572978507515	-0.5495777764799534
MOUSE	TOM22_MOUSE	21.88919745928217	23.031642042494926	5.953077706226009e-05	0.004813393787137821	-1.1424445832127574
MOUSE	TOM34_MOUSE	23.49278360196456	24.159306022892572	0.14322944456992348	0.2164056008437267	-0.6665224209280112
MOUSE	TOM40_MOUSE	21.942061839400083	23.00301138654075	0.005650636314059729	0.027315984061844614	-1.060949547140666
MOUSE	TOM70_MOUSE	23.120029324728623	23.721948664362934	0.1892077384111916	0.2642617913094069	-0.6019193396343105
MOUSE	TOP2B_MOUSE	21.138584940083348	22.55529167235004	0.0032073255041710786	0.020098964992881937	-1.416706732266693
MOUSE	TOP3B_MOUSE	19.38102436546565	19.922089295100037	0.4817774232314366	0.5180159278322402	-0.5410649296343877
MOUSE	TP4A1_MOUSE;TP4A2_MOUSE	20.447367461421415	21.032067062553182	0.4596506742917956	0.5014259700878747	-0.5846996011317671
MOUSE	TP53B_MOUSE	18.988181703768642	20.36400816915261		1.0	-1.375826465383966
MOUSE	TPC11_MOUSE	20.39527013121172	20.638094036152367		1.0	-0.24282390494064643
MOUSE	TPC2L_MOUSE	20.524187438528706	21.026271342027922	0.5642516638990853	0.5815766010587774	-0.5020839034992157
MOUSE	TPD52_MOUSE	23.105941595448066	24.412850714533683	0.0002835079837182111	0.00841202268698495	-1.306909119085617
