"","logFC","se","df","t","pval","adjPval"
"S10A4_MOUSE",-0.240844286046263,0.26879064157456,8.57971564415909,-0.896029283740728,0.394681602769063,0.534646875436803
"S10A6_MOUSE",0.801647018164691,0.321007403532406,8.88034821949197,2.49728513842132,0.0343424392887951,0.0946699959354125
"S10A8_MOUSE",NA,NA,NA,NA,NA,NA
"S10A9_MOUSE",-6.11284441510214,0.331431519573669,7.29246427476054,-18.4437630523653,2.19158194591488e-07,0.000209033086001362
"S10AA_MOUSE",0.160196012653533,0.170342895535382,9.29246427476054,0.940432603015478,0.370798150754435,0.513454233724709
"S10AB_MOUSE",0.704645486182739,0.8058346390892,9.12112529542905,0.874429382905616,0.404320462269913,0.543003177855595
"S10AD_MOUSE",-0.0355475695987973,0.161664668653275,9.29246427476054,-0.219884591326735,0.830715731220629,0.883728006792251
"S12A2_MOUSE",0.143602072289438,0.126333248819243,8.06643367596185,1.13669262550909,0.288305349945636,0.427660408675191
"S12A4_MOUSE",-0.653005966813391,0.50473416240237,9.20689876800096,-1.2937621731513,0.227259850370965,0.361387871430188
"S12A5_MOUSE;S12A6_MOUSE",NA,NA,NA,NA,NA,NA
"S12A9_MOUSE",-1.1320022790483,0.327171981833608,8.29246427476054,-3.45996094379502,0.00810876284954311,0.0361305313233574
"S14L2_MOUSE",-0.479480754738318,0.317865536645119,8.49909808297473,-1.50843894496695,0.167681169278586,0.293349778536161
"S23A2_MOUSE",-0.298042581681065,0.408771950650614,9.02077217454763,-0.729117008167245,0.484429275688709,0.6129786480592
"S23IP_MOUSE",-0.378679509511444,0.17710685424193,8.73664091856944,-2.13814146907134,0.0621101559826222,0.144067769397435
"S2535_MOUSE",-3.76307119183189,0.833167490672738,5.96812416328942,-4.51658428102303,0.00408576697101988,0.0234476807277904
"S2536_MOUSE",0.233961164825343,0.314750259609243,8.29246427476054,0.743323183008021,0.477815102582553,0.606682700803034
"S2546_MOUSE",-0.455080017276976,0.20839196157404,9.18718191553067,-2.1837695362126,0.0562270657378145,0.134544343453907
"S2551_MOUSE",-0.0715530351674643,0.325926236784952,9.28313610529994,-0.219537512147803,0.830982916128464,0.883728006792251
"S27A1_MOUSE",0.268844545301919,0.195662046018114,9.29246427476054,1.37402501288896,0.201665129769699,0.332234404394933
"S27A4_MOUSE",-0.750466285282436,0.136481997838157,8.09469597913644,-5.49864668725288,0.000551692585194989,0.00854227902206137
"S29A1_MOUSE",-0.786164962494561,0.138687145152496,9.29246427476054,-5.66862171421956,0.000272102835276803,0.00576737076193367
"S35B2_MOUSE",NA,NA,NA,NA,NA,NA
"S35B4_MOUSE",NA,NA,NA,NA,NA,NA
"S36A1_MOUSE",-1.13708671858747,0.436467291108362,8.50921636646883,-2.60520488419639,0.0298083263043172,0.0860745498120349
"S36A2_MOUSE",-0.651766927271265,0.163693589277686,8.66092542819,-3.981627687115,0.00345364788888821,0.0213625267235172
"S38A2_MOUSE",NA,NA,NA,NA,NA,NA
"S39AA_MOUSE",1.07531326288029,0.438325827878216,6.96671497797133,2.45322815697516,0.0440597671634054,0.113886736911805
"S39AB_MOUSE",-1.41701517661327,0.456028772113594,8.20571738322246,-3.10729336231508,0.014059307688477,0.0516157339232847
"S3TC2_MOUSE",0.321810173025924,0.197458364174222,8.7888421774814,1.62976217478427,0.138401557172999,0.255333472401559
"S43A3_MOUSE",-0.0676740714410266,0.287724397876821,9.01596649602707,-0.235204494093681,0.819305267022902,0.876461825579233
"S4A4_MOUSE",-0.0261727266770567,0.213963358824105,9.01809041219182,-0.122323405376024,0.905325464648242,0.937363686692893
"S66A3_MOUSE",-0.668564216376171,0.303938359939269,6.46360348916281,-2.19967040853204,0.066928005954063,0.151485363262898
"S6A13_MOUSE",0.827725498475154,0.541211374073636,8.26460856384424,1.52939412977403,0.163494114364128,0.288150186335373
"S6A15_MOUSE",-0.298496457418863,0.51589511886437,8.55303767317062,-0.578599111532472,0.577774796114114,0.691122335387079
"SAA1_MOUSE",6.03762545890184,1.03025071973,5.99166171645095,5.86034578115525,0.00109640840096248,0.0119123624469606
"SAA2_MOUSE",NA,NA,NA,NA,NA,NA
"SAA4_MOUSE",-0.0489846703407806,0.471607876665253,8.98468411059444,-0.103867371103197,0.91955617891292,0.949183100427706
"SAC1_MOUSE",-0.410813070791286,0.179176480753354,9.29246427476054,-2.29278457230552,0.0466867624776518,0.118430409710597
