specie	ProteinName	Ctrl	ST	p	q	log2(A,B)
MOUSE	ANO6_MOUSE	22.125956466811754	22.350762431199005	0.12270805595507242	0.27129452985876906	-0.22480596438725087
MOUSE	ANPRB_MOUSE	20.15010776967985	20.218596738377705	0.791649897765348	0.8368468464948258	-0.06848896869785648
MOUSE	ANS1A_MOUSE	22.427926648059312	22.44668010958105	0.9165452517707178	0.9133703922413547	-0.018753461521736625
MOUSE	ANT3_MOUSE	25.11082879815893	25.336815230458097	0.05500377472744418	0.17488390722960442	-0.22598643229916604
MOUSE	ANX11_MOUSE	24.46852245799726	24.64280960538925	0.11316488939679471	0.2591996948003637	-0.1742871473919898
MOUSE	ANXA1_MOUSE	25.197099106485084	24.43815781793643	0.00458110061318261	0.062207830713436024	0.7589412885486553
MOUSE	ANXA2_MOUSE	28.44224255362305	28.51942620190486	0.4653860111654373	0.6093599354859809	-0.07718364828181024
MOUSE	ANXA3_MOUSE	25.324740821860573	25.255655243932402	0.59152323182805	0.7091156659527468	0.0690855779281705
MOUSE	ANXA4_MOUSE	24.81119412920294	24.800305537084657	0.9154195520806737	0.9130919650300784	0.010888592118281082
MOUSE	ANXA4_MOUSE;ANXA6_MOUSE	24.71749648449493	24.96718148286176	0.2804665266573738	0.44543659587649925	-0.24968499836683122
MOUSE	ANXA5_MOUSE	28.46856753926013	28.445993858333065	0.8627827013804836	0.8790088594641955	0.022573680927063577
MOUSE	ANXA6_MOUSE	27.45965562688877	27.653105742073574	0.08921078966009083	0.2263378703296657	-0.19345011518480248
MOUSE	ANXA7_MOUSE	25.11438797093638	25.25064717426197	0.07293713540400633	0.20319334736746925	-0.13625920332559005
MOUSE	AOC3_MOUSE	22.930338087096278	23.186143968860033	0.1963920687798016	0.35794903277898404	-0.25580588176375585
MOUSE	AOFA_MOUSE	24.825678147160726	25.115036821705438	0.03335887828113978	0.1354297839405533	-0.28935867454471165
MOUSE	AOFB_MOUSE	20.987453655003698	21.122413273259586	0.4510197262165436	0.5975594352861554	-0.13495961825588765
MOUSE	AOXA_MOUSE	20.17003763421632	20.348572023519942		1.0	-0.1785343893036213
MOUSE	AP180_MOUSE	23.1183036409323	23.299749758467424	0.08107406029092638	0.21455735236360748	-0.18144611753512407
MOUSE	AP1B1_MOUSE	23.927789473691032	23.829195598275685	0.39855600999948937	0.551764676340704	0.09859387541534659
MOUSE	AP1B1_MOUSE;AP2B1_MOUSE	25.190854365758543	25.187594166699867	0.9714219702391449	0.9455900847327182	0.0032601990586762497
MOUSE	AP1G1_MOUSE	22.804976916504245	22.74247604408548	0.6517101298230126	0.7506840523092432	0.06250087241876656
MOUSE	AP1M1_MOUSE	23.305710817371843	23.208380340333864	0.35196453106700903	0.5133938192917579	0.09733047703797837
MOUSE	AP1S1_MOUSE	21.622213170318204	21.616230688557128	0.9535229234893782	0.9369503583088971	0.005982481761076741
MOUSE	AP2A1_MOUSE	24.834729791161454	24.886770537439418	0.540802541293887	0.6681076899970335	-0.052040746277963734
MOUSE	AP2A1_MOUSE;AP2A2_MOUSE	23.96199941157648	24.129203607912785	0.10258234098273722	0.24360477003333242	-0.16720419633630712
MOUSE	AP2A2_MOUSE	24.976519840261528	25.036954855210556	0.5869036846654818	0.7051034344817564	-0.0604350149490287
MOUSE	AP2B1_MOUSE	24.66663703506463	24.84032400504464	0.0511116431479437	0.16898423473695456	-0.17368696998001099
MOUSE	AP2M1_MOUSE	25.230865619858154	25.31417980070431	0.2560430531613514	0.4211113445800617	-0.0833141808461555
MOUSE	AP2S1_MOUSE	22.520346677095624	22.638303696359092	0.32781920001235176	0.4928957387920457	-0.1179570192634678
MOUSE	AP3B1_MOUSE	21.706994928348156	21.555074009993884	0.5008978969969173	0.637797335017885	0.15192091835427135
MOUSE	AP3B2_MOUSE	23.28654704549304	23.11722524801618	0.2514382185698659	0.4169967383506234	0.1693217974768615
MOUSE	AP3D1_MOUSE	23.112620431335287	23.059131088130055	0.7205122020414259	0.7984518282170984	0.05348934320523213
MOUSE	AP3M1_MOUSE	22.70017792797619	22.514936492022656	0.14192475695810652	0.29522804094403876	0.18524143595353237
MOUSE	AP4A_MOUSE	22.54786619198895	22.688569762632376	0.17520317650580344	0.33515882197519803	-0.14070357064342787
MOUSE	APBA1_MOUSE	21.861833193095073	21.511087463161406	0.23128505679674624	0.39735228411435625	0.35074572993366715
MOUSE	APEH_MOUSE	24.577056197662603	24.332826755814114	0.020867486915903437	0.11031117059945098	0.24422944184848916
MOUSE	APEX1_MOUSE	23.216824291713863	23.100782200190395	0.3276467985696586	0.4928957387920457	0.11604209152346812
MOUSE	API5_MOUSE	23.091388627303182	22.77408888300357	0.022446613230834554	0.11550724252104945	0.3172997442996106
MOUSE	APLP2_MOUSE	20.800661381142454	20.487136942317612		1.0	0.3135244388248424
MOUSE	APMAP_MOUSE	23.333919930258133	23.310813607305604	0.8601954015935088	0.8769249468402706	0.023106322952529013
MOUSE	APOA1_MOUSE	28.51407589962691	28.390671855509797	0.4784674044244669	0.6189763983199471	0.12340404411711248
MOUSE	APOA4_MOUSE	25.69653195897578	25.48218926406286	0.05996067586179822	0.18378566726030346	0.21434269491291857
MOUSE	APOB_MOUSE	20.435193264555778	21.634642240297538	0.05523697634279135	0.1752225144250742	-1.1994489757417597
MOUSE	APOC3_MOUSE	23.01077129336664	23.853543715414204	0.02543536450370455	0.12230234850399502	-0.8427724220475632
MOUSE	APOD_MOUSE	24.76365601937283	25.12438705705371	0.21269051272739603	0.3778407404946507	-0.36073103768087833
MOUSE	APOE_MOUSE	24.614985252136258	24.34881710696504	0.01622991124090175	0.0970692123307813	0.2661681451712177
MOUSE	APOH_MOUSE	25.513307656882933	25.78672583658436	0.008177134870741457	0.07508567708395515	-0.27341817970142657
MOUSE	APT_MOUSE	22.30723815273773	22.191207697897898	0.6930475881850771	0.7794884505390489	0.11603045483983365
MOUSE	ARAF_MOUSE	22.088980777370626	22.145435075977908	0.7400363729837296	0.8078291588052703	-0.05645429860728157
MOUSE	ARAP1_MOUSE	22.57291875776426	22.30088163196316	0.044173221816178984	0.1552417336495511	0.2720371258010985
MOUSE	ARBK1_MOUSE	22.639720629795963	22.462246883913277	0.40921132630604284	0.5605223863423527	0.17747374588268627
MOUSE	ARC1A_MOUSE	22.964468376074393	23.164474154221136	0.039987615138103415	0.14775100225286286	-0.20000577814674259
MOUSE	ARC1B_MOUSE	23.459718519708947	23.347906027250104	0.30420891673466843	0.46936653883603435	0.11181249245884217
MOUSE	ARF2_MOUSE	27.030446013407687	27.06688898067972	0.749217681994399	0.8143166067785759	-0.03644296727203411
MOUSE	ARF4_MOUSE;ARF5_MOUSE	23.32753162947738	23.493422965812627	0.4757080145911431	0.6173249389405862	-0.1658913363352461
MOUSE	ARF5_MOUSE	26.309805326054054	26.27706536494549	0.8099444366738945	0.8492253300566363	0.032739961108564586
MOUSE	ARF6_MOUSE	24.053106424239903	24.092367479350905	0.7006170269527994	0.7860386631091293	-0.03926105511100175
MOUSE	ARFG2_MOUSE	20.955539708799105	20.57584819527307	0.14507711949500218	0.2991147917307723	0.3796915135260335
MOUSE	ARFG3_MOUSE	21.520917481545425	20.558595878597036		1.0	0.9623216029483892
MOUSE	ARH40_MOUSE	19.901252872483436	19.405503300911256	0.042303948860101484	0.1522100637274122	0.4957495715721798
MOUSE	ARHG1_MOUSE	21.022722924959925	20.457059853438157	0.005109796042301019	0.0633345184839284	0.5656630715217688
MOUSE	ARHG6_MOUSE	22.12811154467081	21.766775630543016	0.25498575644799465	0.4197990447256417	0.36133591412779253
MOUSE	ARHG6_MOUSE;ARHG7_MOUSE	23.074921386476507	23.079731186900965	0.9552222035418355	0.9375195513850918	-0.004809800424457222
MOUSE	ARHG7_MOUSE	22.15346729839589	22.197983233991216	0.7306057573233126	0.8027113169059014	-0.04451593559532796
MOUSE	ARHGA_MOUSE	22.690841532989054	23.020847157994222	0.028303007144005896	0.12919097073306504	-0.3300056250051675
MOUSE	ARHGC_MOUSE	21.891574333123394	21.851581434711306	0.8217762732267208	0.8555339979551476	0.03999289841208764
MOUSE	ARHGH_MOUSE	21.641136231780514	21.7099210435204	0.693891944880695	0.7801160609982076	-0.06878481173988504
MOUSE	ARI1_MOUSE	22.722669623665062	22.588385935273774	0.07509027564704901	0.20667379537960895	0.1342836883912888
MOUSE	ARK72_MOUSE	23.57640699615491	23.66262107884134	0.3023678620229385	0.4682848628001816	-0.08621408268643194
MOUSE	ARL1_MOUSE	22.841930213934802	22.675831295950502	0.30633768531641903	0.471100562343798	0.1660989179843
MOUSE	ARL2_MOUSE	23.475343231373017	23.291836850306776	0.2247204221591125	0.390845581895343	0.18350638106624118
MOUSE	ARL3_MOUSE	25.022897175513325	24.945706608448212	0.4623824765457981	0.6078863007695072	0.07719056706511296
MOUSE	ARL5A_MOUSE	20.869970374446115	20.62785801556997	0.29777362211285674	0.46397724529422363	0.24211235887614535
MOUSE	ARL8A_MOUSE	22.4362174340185	22.26865735610118	0.1929920869095569	0.3543204576385701	0.16756007791731875
MOUSE	ARL8A_MOUSE;ARL8B_MOUSE	22.639252816478663	22.576765957288362	0.721553807897011	0.7984518282170984	0.06248685919030095
MOUSE	ARL8B_MOUSE	23.936032148371122	23.60350278335015	0.21754902306785182	0.38331606327368184	0.33252936502097086
MOUSE	ARLY_MOUSE	23.48825098092909	23.715174339866138	0.024680755150493058	0.12096594828785158	-0.22692335893704652
MOUSE	ARM10_MOUSE	21.90938023480372	21.91756268602881	0.9534582201331123	0.9369503583088971	-0.008182451225088982
MOUSE	ARMC6_MOUSE	22.528266104516316	22.3727225888411	0.2008162308623671	0.36271861486845397	0.15554351567521607
MOUSE	ARMC8_MOUSE	20.761572508892723	20.493210169931523	0.4153701477829671	0.5656074711408327	0.2683623389612002
MOUSE	ARMD3_MOUSE	20.496600903993695	21.112500595217227	0.012637321316016347	0.08702944384235	-0.6158996912235324
MOUSE	ARMX3_MOUSE	20.92957711790322	21.084482076694613	0.22035657735970696	0.3861607780767428	-0.15490495879139132
MOUSE	ARP10_MOUSE	21.181618370581702	21.4974971370564	0.15640638538065676	0.31385507111757954	-0.3158787664746967
MOUSE	ARP2_MOUSE	26.120336807394757	26.057106439445214	0.41154854775030103	0.5622960736057404	0.06323036794954362
MOUSE	ARP3B_MOUSE;ARP3_MOUSE	24.869748249109072	24.777016216956373	0.5372902751946276	0.665037791050921	0.09273203215269987
MOUSE	ARP3_MOUSE	25.647807749974493	25.459252620498233	0.08063953841000972	0.2139665393978134	0.18855512947625996
MOUSE	ARP5L_MOUSE	23.236827438110588	23.44224903015504	0.4110741235183831	0.561885053276369	-0.20542159204445198
MOUSE	ARPC2_MOUSE	24.864510992409986	24.806458958257153	0.5187863920550166	0.6521092800746444	0.05805203415283344
MOUSE	ARPC3_MOUSE	24.28387724118023	23.942840111450334	0.016811722067483766	0.09875739845840925	0.34103712972989797
MOUSE	ARPC4_MOUSE	26.119980638001916	26.017381410379286	0.3160523625902733	0.480724720590163	0.10259922762262974
MOUSE	ARPC5_MOUSE	23.607718607136686	23.002664816311906	0.013717980292238766	0.09006422026885734	0.6050537908247797
MOUSE	ARRB1_MOUSE	22.52133349421047	22.316942633894826	0.2144897947319854	0.37978646259307247	0.20439086031564457
MOUSE	ARSB_MOUSE	22.37240306201768	21.229528240226017		1.0	1.1428748217916613
MOUSE	ARVC_MOUSE	22.225353967341132	22.176931274154928	0.7098033929050385	0.7911348157543333	0.04842269318620396
MOUSE	AS3MT_MOUSE	22.60661651444263	22.48274256514135	0.24191265257391942	0.4067587348129231	0.12387394930128082
MOUSE	ASAH1_MOUSE	24.063561580889626	23.897994422066283	0.19619449688675086	0.35794903277898404	0.16556715882334316
MOUSE	ASAP1_MOUSE	21.721940544368767	21.782305995627887	0.612276270059753	0.723466943795622	-0.06036545125911985
MOUSE	ASC_MOUSE	21.789107335524534	20.39693341317615	0.001012042766964474	0.044872993588240394	1.392173922348384
MOUSE	ASGL1_MOUSE	24.957074933796672	24.936647972458932	0.8482006215907578	0.8700503209086159	0.02042696133774058
MOUSE	ASNS_MOUSE	22.07894864937196	21.537733760775907	0.002253495802398888	0.052710460128044916	0.5412148885960519
MOUSE	ASPC1_MOUSE	21.069043741652077	20.935591608633633	0.3725521671450315	0.5330936772312078	0.13345213301844439
MOUSE	ASPH_MOUSE	22.605939426293432	22.710717184940926	0.4753611026727993	0.6173249389405862	-0.10477775864749361
MOUSE	ASPN_MOUSE	24.06807716486837	24.676855747625037	0.027660417557474247	0.12753537335349988	-0.608778582756667
MOUSE	ASSY_MOUSE	22.53706693304547	21.73407290601286	0.12485514575117405	0.2745412926046518	0.8029940270326108
MOUSE	AT131_MOUSE	22.308171521248962	21.93247057281305	0.032830563981668025	0.13491999173709504	0.37570094843591306
MOUSE	AT1A1_MOUSE	28.248605460600807	28.543798184075424	0.01614281267315487	0.09703121688243697	-0.2951927234746172
MOUSE	AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE	28.6667462557356	28.985349585961785	0.0058116180182591895	0.06508909856976558	-0.3186033302261855
MOUSE	AT1A1_MOUSE;AT1A2_MOUSE;AT1A3_MOUSE;AT1A4_MOUSE	24.08143475705526	24.579167886118775	0.007365585072472215	0.07137889513959235	-0.49773312906351563
MOUSE	AT1A2_MOUSE	25.676026696708085	25.973068860632374	0.05527218229860722	0.1752225144250742	-0.2970421639242886
MOUSE	AT1A2_MOUSE;AT1A3_MOUSE	26.359310323593785	26.569058909579862	0.09550942345078767	0.23490884649092306	-0.20974858598607682
MOUSE	AT1A3_MOUSE	26.144446607215695	26.573845105334204	0.015879888957463843	0.09661506871221925	-0.42939849811850905
MOUSE	AT1A4_MOUSE	22.412081100119217	22.057718775639557		1.0	0.3543623244796592
MOUSE	AT1B1_MOUSE	28.489961346848105	28.765692572278528	0.013902309076713215	0.09052603134577694	-0.27573122543042317
MOUSE	AT1B2_MOUSE	23.40374120964432	23.68846898945	0.301931175473368	0.46826807162902284	-0.28472777980568154
MOUSE	AT1B3_MOUSE	26.62091712361216	26.85776689840143	0.01889210366244066	0.10434982907895445	-0.23684977478927038
MOUSE	AT2A1_MOUSE	27.84815050595659	29.105674578219165	0.0267314207779409	0.12539551099807378	-1.2575240722625765
MOUSE	AT2A1_MOUSE;AT2A2_MOUSE	27.556602048707088	28.532315677613035	0.04953645633475235	0.16640952448517085	-0.9757136289059467
MOUSE	AT2A1_MOUSE;AT2A3_MOUSE	25.844174087751007	27.13625929743996	0.03100973228453739	0.13202059721835505	-1.2920852096889526
MOUSE	AT2A2_MOUSE	24.947979754864456	24.911715460408764	0.7929623438670198	0.8371233418182669	0.036264294455691015
MOUSE	AT2B1_MOUSE	24.142003413485988	24.08776776461412	0.7441990358793473	0.8107659279578708	0.054235648871866715
MOUSE	AT2B1_MOUSE;AT2B2_MOUSE;AT2B4_MOUSE	23.7244249625918	23.878099821011748	0.1125290142723045	0.258317863502571	-0.1536748584199472
MOUSE	AT2B1_MOUSE;AT2B4_MOUSE	23.454150205193187	23.53020981215898	0.43124097527983807	0.5786976972562565	-0.07605960696579217
MOUSE	AT2B2_MOUSE	23.28025518278097	23.722133500258497	0.005976043864965265	0.06579236292767221	-0.4418783174775278
MOUSE	AT2B4_MOUSE	22.976494318563354	23.694721257024216	0.12242697846463804	0.27115705691540565	-0.7182269384608624
MOUSE	AT2C1_MOUSE	20.822873632275194	20.42948445439407	0.2914213240939093	0.45678339628166037	0.39338917788112227
MOUSE	AT2L2_MOUSE	20.268910801896755	20.888093649741176	0.017861175925263525	0.1016485593110359	-0.6191828478444208
MOUSE	AT5F1_MOUSE	23.992302568926938	24.235460175529226	0.06969778976952899	0.19841183770100027	-0.24315760660228847
MOUSE	AT8A1_MOUSE	22.695099194864515	22.789313739161575	0.40324862594514943	0.5554104824686217	-0.09421454429705989
MOUSE	AT8A2_MOUSE	20.944598998191143	20.739930553151385	0.3615921391830849	0.5213287470259088	0.20466844503975778
MOUSE	ATAD1_MOUSE	23.526929679867894	23.520457426980172	0.9613963655448654	0.9398027929462082	0.006472252887721908
MOUSE	ATAD3_MOUSE	22.260681542747474	22.24027435843468	0.8202726380991398	0.854252489300167	0.020407184312794868
MOUSE	ATG3_MOUSE	23.27310322599111	23.200717046955535	0.4215578120869029	0.5709108267244304	0.07238617903557554
MOUSE	ATG4B_MOUSE	20.966461962026262	21.335443241318185	0.14382439478114942	0.29783972025242045	-0.3689812792919227
MOUSE	ATG5_MOUSE	20.018217297237832	20.26343686553248	0.4290550613372822	0.5768471213067695	-0.24521956829464742
MOUSE	ATG7_MOUSE	21.79525981153465	21.54448576734535	0.15020369904426642	0.3060931104780342	0.25077404418929916
MOUSE	ATLA1_MOUSE	23.35630706268554	23.061486562089	0.05666538689723898	0.17725911566087799	0.29482050059653986
MOUSE	ATLA1_MOUSE;ATLA3_MOUSE	22.491847605104272	22.70373336574393	0.26442836306171397	0.4312064288875082	-0.2118857606396567
MOUSE	ATLA2_MOUSE	21.17353990102228	21.842755455174412		1.0	-0.6692155541521316
MOUSE	ATLA3_MOUSE	22.692388615564855	22.68336361097066	0.956867090645479	0.9375195513850918	0.009025004594196417
MOUSE	ATOX1_MOUSE	23.823019837307054	23.935924935703117	0.42532156829788836	0.5743907377471427	-0.11290509839606244
MOUSE	ATP5H_MOUSE	25.75625021793007	25.840233229810334	0.6459630316234024	0.746454934654883	-0.0839830118802638
MOUSE	ATP5I_MOUSE	26.458564916532886	26.497155651964103	0.8158445433508212	0.852612390206718	-0.03859073543121738
MOUSE	ATP5J_MOUSE	25.98998757690788	25.934256142177944	0.6282088127619124	0.735922663681628	0.05573143472993536
MOUSE	ATP5L_MOUSE	26.320834042483877	26.563901694944747	0.14400423534852982	0.29802147158064696	-0.24306765246086925
MOUSE	ATP5S_MOUSE	20.736720670082363	20.590515324897847	0.606358578825329	0.7181481214597579	0.14620534518451578
MOUSE	ATP8_MOUSE	24.799291603043894	24.968647195965158	0.15246807095946385	0.3078479719469526	-0.16935559292126356
MOUSE	ATP9A_MOUSE	21.47836707265646	21.174176156050834	0.15739578166398224	0.314669955070219	0.30419091660562714
MOUSE	ATPA_MOUSE	28.72732015133915	28.763523587141602	0.7118588730122868	0.7920620757552164	-0.03620343580245233
MOUSE	ATPB_MOUSE	29.162047327248256	29.174508353752255	0.896059021637662	0.8999636130594949	-0.012461026503999051
MOUSE	ATPD_MOUSE	20.6218282821954	20.91783519751455	0.2574451974115255	0.4225585777366476	-0.29600691531915047
MOUSE	ATPG_MOUSE	25.35687389246277	25.199959169344694	0.20015958161735714	0.36271861486845397	0.1569147231180743
MOUSE	ATPK_MOUSE	26.741705723571148	26.892916967635845	0.39306215750866946	0.5479085232937689	-0.15121124406469733
MOUSE	ATPMD_MOUSE	24.12096745324657	24.270330334195123	0.13277908223895363	0.2856019718120655	-0.14936288094855144
MOUSE	ATPO_MOUSE	26.31354981403718	26.234453594599373	0.43232999642801584	0.57967843165759	0.0790962194378082
MOUSE	ATX10_MOUSE	24.460771085447934	24.451102087091574	0.8821931233020336	0.8914885459023759	0.009668998356360703
MOUSE	AUHM_MOUSE	24.77267420076891	24.706588022449232	0.45550993886029834	0.6016117062028244	0.06608617831967933
MOUSE	AUP1_MOUSE	20.315586426427107	20.20829771495012		1.0	0.10728871147698626
MOUSE	AUXI_MOUSE	21.796322730910585	21.774316685507255	0.896418778216789	0.8999636130594949	0.022006045403330177
MOUSE	AVIL_MOUSE	25.485904262087068	25.483463308772546	0.985628317544625	0.9514220418615751	0.0024409533145224316
MOUSE	B2CL2_MOUSE	20.343689021825735	21.13693553566638		1.0	-0.7932465138406464
MOUSE	B2L13_MOUSE	22.367345247577504	22.296137079725266	0.6296714586169176	0.7371025451831598	0.07120816785223738
MOUSE	B3AT_MOUSE	26.872695504588425	26.23079997597481	0.0167709211529771	0.09875739845840925	0.6418955286136132
MOUSE	BACH_MOUSE	26.64653754307984	26.722756208191292	0.3978802302994344	0.5515368239560565	-0.07621866511145114
MOUSE	BAF_MOUSE	23.710682489221675	23.55114321375356	0.36382100205735685	0.5229117704318406	0.15953927546811641
MOUSE	BAG1_MOUSE	21.21596602669987	20.753888382959413	0.028853522325325336	0.12937583156484372	0.46207764374045723
MOUSE	BAG2_MOUSE	22.31006160388743	21.554821148603345	0.0018900771511246022	0.05062584545572937	0.7552404552840848
MOUSE	BAG3_MOUSE	25.71643980993864	25.608505032502297	0.38568634782854394	0.541930751923787	0.10793477743634483
MOUSE	BAG5_MOUSE	22.584137665490314	22.65469749828454	0.3389809679713604	0.5042262631563184	-0.07055983279422762
MOUSE	BAG6_MOUSE	23.527959240002755	23.416360385070057	0.28023630847686304	0.4453721356159671	0.11159885493269783
MOUSE	BAIP2_MOUSE	21.815973987896466	21.581611294065677	0.1652612841689349	0.32438406036583767	0.23436269383078923
MOUSE	BAP31_MOUSE	22.785855519697733	22.69389420810425	0.5803753770798548	0.7001600779217754	0.09196131159348298
