Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
TPSN_MOUSE,ST-LT,1.36967692393607,0.217099075056866,6.30899474618815,7.0,0.0004006831519465,0.027128606346497,,0.12962962962963,0.12962962962963
TRA2A_MOUSE,ST-LT,0.178099547976938,0.192064410492859,0.927290732936492,7.0,0.384633251752181,0.632291519115295,,0.0185185185185185,0.0185185185185185
TRAM1_MOUSE,ST-LT,inf,,,,,0.0,oneConditionMissing,0.722222222222222,0.0555555555555556
TRBP2_MOUSE,ST-LT,inf,,,,,0.0,oneConditionMissing,0.888888888888889,0.0
TRDN_MOUSE,ST-LT,1.35198515328159,0.645691105160284,2.09385748460323,1.0,0.283650601748062,0.542476515614641,,0.259259259259259,0.037037037037037
TRHDE_MOUSE,ST-LT,-1.09737219860479,0.287017730893787,-3.82336030316845,7.0,0.0065137427912087,0.0818102690213701,,0.0,0.0
TRI54_MOUSE,ST-LT,0.28682995099994,0.322198969673964,0.890226158358561,1.0,0.536929862379582,0.745484042941977,,0.222222222222222,0.0
TRIO_MOUSE,ST-LT,0.0883978512041282,0.379793634965692,0.232752324067026,3.0,0.83092941942246,0.922683012467008,,0.666666666666667,0.333333333333333
TRIPC_MOUSE,ST-LT,1.01713544994049,0.17683054154627,5.75203492024793,5.0,0.0022280605100899,0.0546145136573488,,0.305555555555556,0.0833333333333333
TRM1_MOUSE,ST-LT,0.0200886016056093,0.369430475194422,0.0543772183251454,0.0,,,,0.805555555555556,0.0277777777777778
TRML1_MOUSE,ST-LT,,,,,,,completeMissing,,
TRXR1_MOUSE;TRXR2_MOUSE,ST-LT,0.0499725517776073,0.294963335718296,0.169419537027929,7.0,0.870258693692159,0.934776728649278,,0.0370370370370371,0.037037037037037
TSC2_MOUSE,ST-LT,0.304942447351641,0.219915908451666,1.38663205176292,4.0,0.237829438530375,0.494118562722855,,0.361111111111111,0.0277777777777778
TSN18_MOUSE,ST-LT,0.0857068034781489,0.0444361751403935,1.92876194243459,0.0,,,,0.666666666666667,0.0
TSN7_MOUSE,ST-LT,0.0244147026259145,0.259828029944919,0.0939648529494302,3.0,0.931061119894523,0.965451665764501,,0.388888888888889,0.166666666666667
TSN8_MOUSE,ST-LT,-0.0666364665244437,0.222290087234056,-0.299772551055235,7.0,0.773056464050372,0.887347851126657,,0.0,0.0
TSP3_MOUSE;TSP4_MOUSE,ST-LT,-0.241560342206324,0.441523882086829,-0.547105948300255,7.0,0.601304115581585,0.780088560389709,,0.0925925925925926,0.0925925925925926
TT39B_MOUSE,ST-LT,-0.274900079641369,0.161147981008106,-1.70588596842266,6.0,0.138906194224671,0.380166386416905,,0.222222222222222,0.111111111111111
TTC27_MOUSE,ST-LT,0.0348198204108169,0.298674737552414,0.116581069748848,7.0,0.910466278535772,0.950087657837419,,0.0833333333333334,0.0833333333333333
TTC3_MOUSE,ST-LT,-0.499855730204066,0.110440541798525,-4.52601664265598,3.0,0.0201751753850865,0.13045857791143,,0.416666666666667,0.0833333333333333
TTYH1_MOUSE,ST-LT,0.659533207062025,0.273721104842068,2.40950805544411,7.0,0.0468078000178735,0.209633376733745,,0.166666666666667,0.166666666666667
TULP3_MOUSE,ST-LT,0.221062434229883,0.136967149141768,1.61398142266268,6.0,0.157658442600548,0.40147094564874,,0.288888888888889,0.177777777777778
TV23B_MOUSE,ST-LT,-inf,,,,,0.0,oneConditionMissing,0.666666666666667,0.0
U119A_MOUSE,ST-LT,-0.0630353071330136,0.16656233803055,-0.378448741044042,6.0,0.718126000674312,0.85565530722167,,0.138888888888889,0.0277777777777778
U2AF1_MOUSE,ST-LT,-0.204469423547245,0.43904029395128,-0.465719038466967,3.0,0.673143854874588,0.822493181486891,,0.537037037037037,0.0925925925925926
UB2D2_MOUSE;UB2D3_MOUSE,ST-LT,0.0865749753950441,0.108646241437047,0.796852005646307,7.0,0.451713131743908,0.688730636351169,,0.0,0.0
UB2FA_MOUSE,ST-LT,0.327695568725657,0.322428080880546,1.01633693886316,7.0,0.343303135212667,0.599746040175629,,0.0,0.0
UB2J1_MOUSE,ST-LT,0.463132239138424,0.284259660224119,1.62925769619677,6.0,0.15438124761406,0.396564839582134,,0.111111111111111,0.0
UB2V2_MOUSE,ST-LT,-0.173968122440171,0.30974752568026,-0.561644914057363,7.0,0.591877214660152,0.775029208275125,,0.0,0.0
UBAC2_MOUSE,ST-LT,0.341035925038549,0.410714054985474,0.830348805693076,4.0,0.453026914698461,0.688816352467541,,0.333333333333333,0.111111111111111
UBAP1_MOUSE,ST-LT,-0.706338445112957,0.343678496189639,-2.0552302600952,2.0,0.176190699479192,0.427838597258544,,0.666666666666667,0.111111111111111
UBE2A_MOUSE,ST-LT,0.533017425584331,0.0940752803275499,5.6658606142706,7.0,0.0007618218011558,0.0350742757252132,,0.0,0.0
UBE2B_MOUSE,ST-LT,0.941568291529856,0.448201855447024,2.10076839282774,0.0,,,,0.611111111111111,0.0555555555555556
UBF1_MOUSE,ST-LT,0.0109670965879669,0.175558623273003,0.0624697117322031,7.0,0.951935114683646,0.973935392889668,,0.222222222222222,0.222222222222222
