specie	ProteinName	ST	LT	p	q	log2(A,B)
MOUSE	SCYL1_MOUSE	21.388514314120712	20.236856326091516	0.005247229852909741	0.05824571054825032	1.1516579880291964
MOUSE	SCYL2_MOUSE	21.703557493496138	21.07048001280553	0.2860936662012175	0.4885927132885188	0.6330774806906092
MOUSE	SDCB1_MOUSE	23.240024386292777	23.277197609735147	0.09762665821625303	0.2650946562424194	-0.03717322344236962
MOUSE	SDF2_MOUSE	20.73716675908915	19.675375771034297		1.0	1.0617909880548524
MOUSE	SDHA_MOUSE	25.322326113888494	24.780316479493823	0.18649162388737672	0.3800069934613538	0.5420096343946703
MOUSE	SDHB_MOUSE	25.654772028672166	25.10789541150796	0.13693647952507945	0.3193113683253801	0.5468766171642052
MOUSE	SE1L1_MOUSE	21.362580978770787	21.274488765951023	0.42695668669827613	0.6174815295388982	0.0880922128197632
MOUSE	SEC13_MOUSE	23.347522435510868	22.70898697409551	0.04754386610644065	0.1760182616225139	0.6385354614153584
MOUSE	SEC63_MOUSE	21.45135592380064	20.284719559717118	0.016696424154132628	0.09818868591305832	1.166636364083523
MOUSE	SEH1_MOUSE	21.48011868587269	20.86388282101497	0.2930999430289601	0.4939220469565391	0.6162358648577211
MOUSE	SELB_MOUSE	21.027817081260544	20.233985877587042	0.15757101689096703	0.34532229731018216	0.793831203673502
MOUSE	SELO_MOUSE	21.46854688650957	21.20780529878671	0.7814007126931157	0.8659720018329303	0.2607415877228618
MOUSE	SEM7A_MOUSE	21.436479272262282	20.73344753713138	0.18872603006747846	0.38269890955667973	0.703031735130903
MOUSE	SEP10_MOUSE	21.249292415879637	20.76807642718409	0.37761072858422934	0.5756303565846957	0.4812159886955456
MOUSE	SEP11_MOUSE	23.954196871643454	23.513199881458462	0.4492513335871018	0.6307401271119111	0.44099699018499194
MOUSE	SEP11_MOUSE;SEPT6_MOUSE	24.709438574001027	24.17668577739735	0.11971915919326868	0.2985924606313102	0.5327527966036776
MOUSE	SEP11_MOUSE;SEPT8_MOUSE	25.713907746788802	24.476433813902563	0.04546756430200393	0.17175432292987725	1.237473932886239
MOUSE	SEP15_MOUSE	21.878162000846096	21.566564541314108	0.9678246212567516	0.956641063561318	0.31159745953198836
MOUSE	SEPT2_MOUSE	26.398772711786506	25.969608984263424	0.3709245416891091	0.5697373916032725	0.4291637275230826
MOUSE	SEPT3_MOUSE	23.007177921875105	22.33474312312751	0.008844612276839985	0.07428535771197511	0.6724347987475952
MOUSE	SEPT4_MOUSE	19.859693791217065	19.479592356182035	0.8443817779248434	0.8969251621819699	0.38010143503503
MOUSE	SEPT5_MOUSE	22.861241806829568	22.68494426365019	0.36539177453096444	0.564810373404344	0.17629754317937696
MOUSE	SEPT6_MOUSE	22.745745628764517	22.236788704110275	0.3608083634846604	0.5599180226798406	0.5089569246542425
MOUSE	SEPT7_MOUSE	26.025053057363248	25.680551110713917	0.8853915643404349	0.9203436761460946	0.34450194664933065
MOUSE	SEPT8_MOUSE	24.82569775628934	24.242678558111027	0.043687124871722265	0.1676354610583621	0.583019198178313
MOUSE	SEPT9_MOUSE	25.555306272709416	25.031071822949137	0.07548818332156813	0.22922284532856865	0.5242344497602787
MOUSE	SERA_MOUSE	25.944178590851863	25.33704736519804	0.016172714011918405	0.09709780832218003	0.6071312256538235
MOUSE	SERB_MOUSE	22.436748458952792	21.89746304090198	0.32543902908017536	0.5251593165025785	0.5392854180508131
MOUSE	SERC3_MOUSE	21.38486573552121	19.77905091057771		1.0	1.6058148249435007
MOUSE	SERC_MOUSE	24.08045869022808	23.172248856592027	0.0016650616901565589	0.03296502598190849	0.9082098336360538
MOUSE	SERHL_MOUSE	21.767553263447372	20.539609542414585	0.008252979392722728	0.07219644668795858	1.227943721032787
MOUSE	SERPH_MOUSE	26.0785928653431	23.530567559054184	0.0015132454398623465	0.031907736123114004	2.548025306288917
MOUSE	SESD1_MOUSE	21.28311702719776	20.28843802956053	0.006126776150966975	0.06241408151707249	0.9946789976372301
MOUSE	SETD3_MOUSE	22.333060858614658	21.798355567949645	0.29692721250260085	0.4985095358098294	0.5347052906650127
MOUSE	SETD7_MOUSE	23.59729909609775	22.584841004194438	0.0020954165377897282	0.03540586166389744	1.0124580919033122
MOUSE	SET_MOUSE	23.316432242005412	22.861421957836495	0.16526257433072156	0.35503358951295605	0.4550102841689174
MOUSE	SF01_MOUSE	22.286339506434754	21.592821352116662		1.0	0.6935181543180917
MOUSE	SF3A1_MOUSE	21.81311460270811	21.30263319811594	0.4619618472113347	0.6415975533323681	0.51048140459217
MOUSE	SF3A3_MOUSE	21.11506889940553	20.715538790064954	0.7862020653603174	0.866471068698289	0.3995301093405743
MOUSE	SF3B1_MOUSE	22.57305270261523	22.075038779496417	0.5361674085201869	0.7050014165330954	0.4980139231188119
MOUSE	SF3B3_MOUSE	23.737415568186638	23.089695019772073	0.04832530994550169	0.17786873845768983	0.647720548414565
MOUSE	SF3B4_MOUSE	21.166194800158394	20.204469944971276		1.0	0.9617248551871178
MOUSE	SF3B6_MOUSE	21.244816707846393	20.45850969911594	0.18643155925037921	0.3800069934613538	0.7863070087304536
MOUSE	SFPQ_MOUSE	24.607378936100496	23.988093645971194	0.05938771617628406	0.19716516293798664	0.6192852901293016
MOUSE	SFXN1_MOUSE	22.7715109038107	21.630101713612323	0.01189817580752354	0.0839632635847812	1.1414091901983774
MOUSE	SFXN3_MOUSE	26.247559127852483	25.690632593547804	0.15296606499757803	0.3394708276145689	0.5569265343046794
MOUSE	SGCB_MOUSE	23.24608858965722	22.76941016321104	0.28839311305935794	0.488867243464753	0.47667842644617764
MOUSE	SGCD_MOUSE	25.45174658149151	25.188508472109756	0.6148855536922708	0.7579270879559654	0.26323810938175285
MOUSE	SGCE_MOUSE	24.132172708695432	23.822290935448606	0.9493162780093118	0.9499181762910921	0.30988177324682553
MOUSE	SGMR1_MOUSE	21.32801288137157	20.062431203977262	0.018374255423277263	0.10251928829893044	1.2655816773943087
MOUSE	SGPL1_MOUSE	22.187809214633038	21.241686002777	0.0027184589362199644	0.041076057727821226	0.9461232118560368
MOUSE	SGT1_MOUSE	24.39494672029096	23.821389001637513	0.15605808895719583	0.3429586656100797	0.5735577186534471
MOUSE	SGTA_MOUSE	23.906799365482378	23.286731317509823	0.040499896429267365	0.16047517416808274	0.6200680479725555
MOUSE	SGTB_MOUSE	20.576020202460533	20.77051749447662		1.0	-0.1944972920160879
MOUSE	SH2B1_MOUSE	21.16726713619495	20.76595806339915	0.7716313608664085	0.863811632984149	0.40130907279580086
MOUSE	SH3BG_MOUSE	22.955470473726443	22.940516591360286	0.5165452778359971	0.6882743448072934	0.014953882366157245
MOUSE	SH3G1_MOUSE	23.463685512827595	22.59510550674327	0.006904571295517915	0.06586373696692624	0.8685800060843256
MOUSE	SH3G2_MOUSE	23.61380080613689	23.555738101490512	0.3593000417294041	0.5583122099267884	0.058062704646378194
MOUSE	SH3L1_MOUSE	24.49829560413833	24.1676238020845	0.9625360677581172	0.9528808381655159	0.33067180205383195
MOUSE	SH3L2_MOUSE	23.13058633500623	23.248799829296157	0.13211686803046388	0.3132321341022681	-0.11821349428992534
MOUSE	SH3L3_MOUSE	25.62498841090321	25.42871008226287	0.4492904004228423	0.6307401271119111	0.19627832864033934
MOUSE	SHLB1_MOUSE	20.984110805381334	19.9770267829866	0.00529338618847124	0.05824571054825032	1.0070840223947357
MOUSE	SHLB2_MOUSE	22.430266969993614	22.38913747765772	0.25179883813362075	0.4477026273665475	0.04112949233589447
MOUSE	SHPS1_MOUSE	22.329531646850427	21.818230316359042	0.24555447342379944	0.44261488298057833	0.5113013304913849
MOUSE	SHRM2_MOUSE	21.236738602892025	20.737277700384915	0.5856052121832278	0.7388501203741321	0.49946090250710995
MOUSE	SIAS_MOUSE	24.472450413041912	24.14803279242551	0.9869903787462835	0.9643925162554086	0.32441762061640134
MOUSE	SIR2_MOUSE	24.98509471512026	24.412667675329224	0.10401283452458049	0.2757956645164221	0.5724270397910338
MOUSE	SIR5_MOUSE	20.388087727771726	20.759202800344397	0.0011478635509580345	0.029471172786978177	-0.37111507257267107
MOUSE	SKP1_MOUSE	26.430273154797444	26.34628502760313	0.08296244113327138	0.2424886731800098	0.08398812719431348
MOUSE	SKT_MOUSE	20.44103028164988	20.11599146966589	0.9911431078733558	0.9645710079530135	0.3250388119839904
MOUSE	SL9A1_MOUSE	21.14556173054241	20.987864324783505	0.5802526774396103	0.7356236616508379	0.15769740575890623
MOUSE	SLK_MOUSE	21.940046438309956	21.885488833177345	0.1270126637721177	0.3059543252656023	0.05455760513261154
MOUSE	SLMAP_MOUSE	22.829821511548	21.98958380454612	0.007204284480811177	0.06666389025432035	0.8402377070018829
MOUSE	SMAD2_MOUSE	22.344199458237153	21.524667759463505	0.02164958206062566	0.11263492916751489	0.8195316987736483
MOUSE	SMAD4_MOUSE	19.64168252581581	18.810013080323394	0.10908623583656638	0.2833013510726736	0.8316694454924161
MOUSE	SMAP1_MOUSE	22.42362866084935	21.954280196649812	0.5404519467240837	0.7069358781892395	0.4693484641995376
MOUSE	SMAP2_MOUSE	22.601034012261813	21.73293410963743	0.11763408267642254	0.2948321840114818	0.8680999026243832
MOUSE	SMC1A_MOUSE	21.96845267395472	21.29192094053609	0.002128738176466309	0.035758283566147624	0.6765317334186278
MOUSE	SMC3_MOUSE	21.946257023058198	21.534602484180294	0.783375915030929	0.8659720018329303	0.4116545388779045
MOUSE	SMD1_MOUSE	22.451923728922022	21.91247009246656	0.08530297084396728	0.2460154046085572	0.5394536364554625
MOUSE	SMD3_MOUSE	24.202380158181946	23.705791295247504	0.18972440442890945	0.38372576994309393	0.49658886293444127
MOUSE	SMRC2_MOUSE	21.958642157931404	21.415047506501832	0.22590428277473124	0.4228843823791097	0.5435946514295722
MOUSE	SMTL2_MOUSE	21.692935289004915	21.315721435669943	0.9117740903447477	0.9339550755198617	0.3772138533349718
MOUSE	SMTN_MOUSE	21.032198718456197	19.913866578419714	0.010359656503852257	0.08097971707470938	1.1183321400364825
MOUSE	SMU1_MOUSE	20.613838824992982	19.791215269723565	0.15115140018673354	0.33705631987448753	0.8226235552694163
MOUSE	SMUG1_MOUSE	19.484355179285615	19.176762097344294	0.9713683732419602	0.9584787269213965	0.3075930819413202
MOUSE	SMYD1_MOUSE	23.412438211360993	22.660650524567508	0.31550306972910586	0.5148324789119554	0.7517876867934845
MOUSE	SMYD5_MOUSE	21.328100451904422	20.71229941058007	0.4540063167203331	0.6346865458532182	0.6158010413243531
MOUSE	SNAA_MOUSE	25.153466544587246	24.918991645272552	0.4430527741797994	0.6270493376713203	0.23447489931469434
MOUSE	SNAA_MOUSE;SNAB_MOUSE	22.806087205258347	22.229269284988902	0.23697357760383184	0.43308032252275436	0.5768179202694448
MOUSE	SNAB_MOUSE	24.311311087893547	24.220792227626312	0.20167921248938803	0.39531915357045444	0.09051886026723466
MOUSE	SNAG_MOUSE	23.61431313908784	23.307842581462246	0.9254092345354851	0.9389480135849974	0.3064705576255946
MOUSE	SNAPN_MOUSE	22.394395844922418	21.764010464292006	0.030858345736386978	0.13706144443012905	0.6303853806304112
MOUSE	SND1_MOUSE	24.180190718709756	23.34513666827646	0.0049831458750988905	0.05722465347091672	0.8350540504332962
MOUSE	SNF8_MOUSE	22.64115022397635	21.851684695141277	0.040823985441115464	0.16115273404821956	0.7894655288350734
MOUSE	SNP25_MOUSE	24.173784494749338	23.43333384453368	0.14016047650056848	0.3220760470075976	0.7404506502156565
MOUSE	SNP47_MOUSE	22.60296376107696	21.849388253447554	0.029303226227001978	0.13353480232200446	0.7535755076294066
MOUSE	SNPH_MOUSE	21.148701342829078	20.21653622876283		1.0	0.9321651140662475
MOUSE	SNTA1_MOUSE	24.53484565330073	24.10442516550473	0.5115659509965955	0.6842548876406979	0.4304204877960025
MOUSE	SNTB1_MOUSE	24.249352569708787	24.146997183253664	0.10008392357670863	0.26922072546770515	0.10235538645512321
MOUSE	SNTB2_MOUSE	23.515639053510444	23.7123540459046	0.003430217576304514	0.04532481409659767	-0.19671499239415624
MOUSE	SNX12_MOUSE	24.01270130091003	23.53803739369248	0.4482006729664456	0.6307401271119111	0.4746639072175505
MOUSE	SNX17_MOUSE	21.500064317024865	20.95992298644444	0.541968161350469	0.7084172188373433	0.5401413305804255
MOUSE	SNX18_MOUSE	21.84054354304925	20.46586536583132	0.004697762769667317	0.05616556336136778	1.3746781772179304
MOUSE	SNX1_MOUSE	23.527898880113618	22.963219293738664	0.20679676376715622	0.39967220854152674	0.5646795863749539
MOUSE	SNX1_MOUSE;SNX2_MOUSE	24.091214111704573	23.739308298281827	0.8573832571814233	0.9043966132571478	0.3519058134227464
MOUSE	SNX27_MOUSE	23.197341832455276	22.57170796924573	0.0207711163465624	0.11019853074115546	0.6256338632095471
MOUSE	SNX2_MOUSE	23.41256817787013	22.74709935728733	0.11341891753614208	0.2905220628575034	0.6654688205828023
MOUSE	SNX3_MOUSE	24.516889034414124	24.18848775861375	0.9757545916221538	0.9600510931931344	0.32840127580037404
MOUSE	SNX4_MOUSE	22.7979254197228	21.461002762440057	7.938321272361742e-05	0.010746236947281303	1.336922657282745
MOUSE	SNX5_MOUSE	22.445660459971094	21.61172391726143	0.030134208605731197	0.1354489411767797	0.8339365427096652
MOUSE	SNX6_MOUSE	23.273929833161446	22.43546671320388	0.012895485846993831	0.08701700282900526	0.8384631199575665
MOUSE	SNX7_MOUSE	21.698849727022864	20.349210455134237	0.006782717337899076	0.0658386585940009	1.349639271888627
MOUSE	SNX9_MOUSE	22.115201949470258	21.334159722139276	0.059436724227414375	0.19716516293798664	0.7810422273309818
MOUSE	SODC_MOUSE	26.33827384908075	26.3925946376365	0.0018732492667015363	0.03409341550989221	-0.05432078855574929
MOUSE	SODE_MOUSE	20.63313035102535	20.988997764177434		1.0	-0.35586741315208315
MOUSE	SODM_MOUSE	25.19502811619139	24.88915973414266	0.9093872442907283	0.9336299855589733	0.30586838204873246
MOUSE	SOGA3_MOUSE	22.88424740225341	22.357474299924903	0.22111546493424825	0.41763329036995506	0.5267731023285087
MOUSE	SON_MOUSE	19.24954437853216	19.910859701484107	0.13498018525903688	0.316776690917024	-0.6613153229519462
MOUSE	SORC1_MOUSE	21.976931923384775	21.809371525717083	0.5606782371480761	0.7229981375946881	0.16756039766769248
MOUSE	SORC2_MOUSE	21.371509231063587	20.07374101714215	0.011937774951645103	0.0839632635847812	1.2977682139214366
MOUSE	SORCN_MOUSE	24.96712947706352	24.557684538264578	0.4127235413784559	0.6054700262870074	0.4094449387989414
MOUSE	SORL_MOUSE	20.08798324788036	20.652765146930147	0.02777813840419116	0.12944105515172666	-0.5647818990497875
MOUSE	SORT_MOUSE	21.639255222734384	20.585516302775332	0.053510766421063144	0.1861721694455186	1.0537389199590521
MOUSE	SOS1_MOUSE	21.18911611331976	21.075572620046866	0.5124675755411068	0.6848807113590886	0.1135434932728927
MOUSE	SPA3K_MOUSE	28.710222495050676	28.107016818795195	0.20888475872962747	0.40223065790021956	0.6032056762554809
MOUSE	SPA3K_MOUSE;SPA3M_MOUSE	25.559629986114608	24.882346439893208	0.2113432543998391	0.40474360871131826	0.6772835462213997
MOUSE	SPA3K_MOUSE;SPA3M_MOUSE;SPA3N_MOUSE	25.74819530120652	25.50113021148617	0.7920373675931677	0.8678885518713091	0.24706508972034769
MOUSE	SPA3K_MOUSE;SPA3N_MOUSE	26.638731469454616	26.21040980930963	0.5800109391270057	0.7356236616508379	0.4283216601449844
MOUSE	SPA3M_MOUSE	22.038659325759042	23.48312004379758	0.00011169198687413013	0.011378174429410984	-1.4444607180385383
MOUSE	SPA3N_MOUSE	23.266100269461578	25.30389926475366	0.017050995057876536	0.09918570726518867	-2.037798995292082
MOUSE	SPAG7_MOUSE	20.96781588118978	20.41969820621036		1.0	0.5481176749794194
MOUSE	SPART_MOUSE	23.404905315182056	22.84884385319913	0.21222615577276355	0.4061881298133507	0.5560614619829245
MOUSE	SPB6_MOUSE	26.046528404578325	25.63328892920215	0.820121625756383	0.8843458562130522	0.41323947537617656
MOUSE	SPCS1_MOUSE	21.50951306994084	20.180856122861037	0.01847768230973224	0.10262843655428137	1.3286569470798035
MOUSE	SPCS2_MOUSE	22.569985635838	21.169211689666465		1.0	1.4007739461715367
MOUSE	SPCS3_MOUSE	21.824478811387568	21.103882378150686	0.08933939335575687	0.2530183904300301	0.7205964332368815
MOUSE	SPD2A_MOUSE	20.902699902020245	19.952869205385678	0.05747781452206984	0.19253397565025798	0.9498306966345673
MOUSE	SPD2A_MOUSE;SPD2B_MOUSE	21.823867414047275	20.800153700232567	0.015141277524572864	0.09358947122735051	1.0237137138147077
MOUSE	SPD2B_MOUSE	20.530165509982304	19.720744179390735	0.06959089751284757	0.21780785391865654	0.8094213305915687
MOUSE	SPE39_MOUSE	20.413174983120093	19.133704960212317		1.0	1.279470022907777
MOUSE	SPEE_MOUSE	24.36363418064241	23.616620290978876	0.016410207194911375	0.0979566185578568	0.7470138896635348
MOUSE	SPF27_MOUSE	20.753879287100766	20.287232064625204	0.12682903888590727	0.30574521591386716	0.46664722247556156
MOUSE	SPN90_MOUSE	22.70186666666512	22.452082379499007	0.7841857659539335	0.8659720018329303	0.24978428716611134
MOUSE	SPRC_MOUSE	25.401295298910863	23.944702217540854	0.00029717157283691505	0.01657109565537802	1.4565930813700092
MOUSE	SPRE_MOUSE	24.756496404777636	24.439869945099876	0.9662908996733582	0.9559986330598911	0.31662645967776015
MOUSE	SPRL1_MOUSE	20.934629135367835	20.637254410902365	0.8977840249681261	0.9271428571759704	0.2973747244654703
MOUSE	SPS1_MOUSE	21.663513366877027	20.819047882010288	0.0011239189883143323	0.029092928686846608	0.8444654848667383
MOUSE	SPSY_MOUSE	23.16437682071319	23.497302737839956	8.179824731973699e-05	0.010746236947281303	-0.3329259171267651
MOUSE	SPT5H_MOUSE	20.242575358291766	19.415863601792537	0.04492635183260394	0.1708024608065933	0.826711756499229
MOUSE	SPTA1_MOUSE	23.585183751378445	20.837115446420988	0.004035408168622247	0.0513863833492794	2.7480683049574566
MOUSE	SPTB1_MOUSE	24.52554010960423	23.43609868983499	0.0004327288816322954	0.018815498992099545	1.0894414197692406
MOUSE	SPTB2_MOUSE	27.413072975000958	26.95760991531722	0.39144898173537934	0.5881047952063473	0.455463059683737
MOUSE	SPTN1_MOUSE	27.502015910537374	27.130277277774084	0.6893927640363721	0.8078304433512699	0.37173863276328944
MOUSE	SQOR_MOUSE	23.397903939883744	22.792132560291353	0.05381007705895414	0.18673876667950864	0.6057713795923902
MOUSE	SQSTM_MOUSE	21.89469673640078	21.191776825228605	0.05436830590430504	0.1878871554319914	0.7029199111721738
MOUSE	SRBS1_MOUSE	25.10424910998983	24.832886103817064	0.7481306862686237	0.8477277077974268	0.2713630061727663
MOUSE	SRBS2_MOUSE	24.297978826084467	23.52551017553426	0.04657403858503784	0.17410299578387442	0.7724686505502056
MOUSE	SRC8_MOUSE	24.25732589613448	23.692712596264094	0.27614347771746656	0.47889147799218074	0.5646132998703841
MOUSE	SRCA_MOUSE	26.982118910835656	26.960724650963293	0.47831353131085563	0.6551147151666156	0.021394259872362653
MOUSE	SRGP2_MOUSE	19.750195938916246	18.909548391269144	0.3975228574445031	0.5922865802678167	0.8406475476471016
MOUSE	SRGP3_MOUSE	20.52506061693359	19.90780360723969		1.0	0.6172570096939012
MOUSE	SRP09_MOUSE	22.507745647628408	22.08183906189465	0.4885885138580811	0.6647837225499539	0.42590658573375606
MOUSE	SRP19_MOUSE	20.754494697717956	19.694623350133682	0.006666214715472743	0.0658386585940009	1.0598713475842736
MOUSE	SRP54_MOUSE	22.493742897750042	21.55303231334514	0.016042100030732663	0.09649708208193412	0.9407105844049042
MOUSE	SRP68_MOUSE	22.176197280980073	21.4304586028005	0.11805582829383506	0.2956545796511074	0.7457386781795741
MOUSE	SRPRA_MOUSE	21.37775174163423	20.038265406725102	0.007016907505831956	0.06586373696692624	1.3394863349091288
MOUSE	SRPRB_MOUSE	22.501711837552286	21.2653198361497	0.012752558525504271	0.08700516204126783	1.236392001402585
MOUSE	SRRT_MOUSE	21.221474177950405	20.621214158806506	0.2871728067615419	0.4885927132885188	0.6002600191438994
MOUSE	SRS10_MOUSE	22.327078490441114	21.57865656775591	0.09144054918537299	0.2550533212455544	0.7484219226852034
MOUSE	SRSF1_MOUSE	24.375732997034564	24.122389653290796	0.6485711375465415	0.7801051054505529	0.25334334374376866
MOUSE	SRSF3_MOUSE	23.953809830255718	23.22685826443049	0.23391691331811754	0.4299567543059908	0.7269515658252281
MOUSE	SRSF3_MOUSE;SRSF7_MOUSE	23.533362745175975	23.062259987849075	0.34948018444743023	0.5477214765841557	0.4711027573269
MOUSE	SRSF5_MOUSE	21.618117447035985	21.655354415636968	0.17303043224198317	0.364044157035423	-0.03723696860098258
MOUSE	SRSF6_MOUSE	20.449103526815115	19.88525220148588	0.3946041259888652	0.5908773012146306	0.5638513253292352
MOUSE	SRSF7_MOUSE	23.09270641711968	22.465572230639605	0.06123017922999178	0.20132598438704166	0.6271341864800739
MOUSE	SSBP_MOUSE	20.36163860146715	20.513184587649146	0.051812136368405655	0.18428134972542287	-0.151545986181997
MOUSE	SSDH_MOUSE	22.689704799951073	22.3637717662136	0.9896008406967197	0.9645710079530135	0.3259330337374742
MOUSE	SSRA_MOUSE	22.87826226812748	21.41607467218113		1.0	1.4621875959463502
MOUSE	SSRD_MOUSE	24.163687468720838	23.191672591892875	0.051010826976812265	0.18264426654518234	0.9720148768279628
MOUSE	SSRP1_MOUSE	21.865479704735296	21.599728171827845	0.7884415604542396	0.866471068698289	0.26575153290745135
MOUSE	ST1A1_MOUSE	23.377623938478447	23.094581940673354	0.806710036825008	0.8773243872611075	0.28304199780509265
MOUSE	ST4A1_MOUSE	23.341445385557456	23.02721330295154	0.9718327746828932	0.9584787269213965	0.3142320826059155
MOUSE	STA10_MOUSE	22.928521599014328	22.88475579898577	0.16448210573451513	0.35383832150495326	0.043765800028559454
MOUSE	STA5B_MOUSE	21.589567388890202	20.659621273973592	0.0001378424319658569	0.012762821976293406	0.9299461149166106
MOUSE	STABP_MOUSE	21.283043613676437	20.51632179773904	0.12631094569084325	0.30496184557652256	0.7667218159373981
MOUSE	STAC3_MOUSE	22.030154635664022	20.749157389764644		1.0	1.2809972458993784
MOUSE	STAM1_MOUSE	23.061439920987883	22.558476160261343	0.3017174249365944	0.5022114218686544	0.5029637607265407
MOUSE	STAM2_MOUSE	21.105841876444376	20.157375085370553	0.01865311281452431	0.10334482298295569	0.9484667910738231
MOUSE	STAR5_MOUSE	21.826277179732944	21.174307063004505	0.26723756872114107	0.4667790441493576	0.6519701167284389
MOUSE	STAT1_MOUSE	23.31118566173244	22.659962327184854	0.03948357108953249	0.15804324689200605	0.6512233345475877
MOUSE	STAT3_MOUSE	23.552003376426434	23.268264661298467	0.8116229919234268	0.8793277895170083	0.2837387151279671
MOUSE	STBD1_MOUSE	19.759605302701797	20.02095455790222	0.24619325710546905	0.44310369125648646	-0.26134925520042174
MOUSE	STEA3_MOUSE	23.17021964769992	21.33529839483188	0.00010585388442684142	0.011217724920437938	1.834921252868039
MOUSE	STIM1_MOUSE	22.742861304940913	22.000706868976984	0.06213011065958778	0.20277248994911162	0.7421544359639292
MOUSE	STIP1_MOUSE	26.42112190362807	26.072578843306403	0.8548667249321187	0.9035040095051811	0.34854306032166704
MOUSE	STK10_MOUSE	22.028337330477154	21.22230731735687	0.044945155020281784	0.1708024608065933	0.8060300131202851
MOUSE	STK24_MOUSE	22.701327673478332	22.241826536149556	0.37303299641791504	0.5713087193494543	0.4595011373287754
MOUSE	STK39_MOUSE	24.72590939625099	24.40625312562397	0.9909060689192787	0.9645710079530135	0.3196562706270214
MOUSE	STK3_MOUSE	21.4662733918787	20.75090056060571	0.14781610935515221	0.33403344944603147	0.7153728312729903
MOUSE	STK3_MOUSE;STK4_MOUSE	22.443743324208885	21.36598739641058	0.020316242431887017	0.10892820731918008	1.0777559277983038
MOUSE	STML2_MOUSE	22.61911144754967	22.35865043524461	0.6286476536127603	0.7662176475438761	0.26046101230506125
MOUSE	STMN1_MOUSE	27.067506316204003	26.452760656624633	0.17043484429160022	0.36129378951040614	0.6147456595793699
MOUSE	STMN2_MOUSE	22.026514106305182	21.364471386472065	0.16232602684215075	0.35039354521560256	0.6620427198331171
MOUSE	STOM_MOUSE	21.99788994328058	20.342186123399884	0.006952808188806426	0.06586373696692624	1.6557038198806957
MOUSE	STRAP_MOUSE	24.335111662637743	23.931342957761316	0.5476851474162517	0.712939096652342	0.4037687048764269
MOUSE	STRN3_MOUSE	22.712800607466967	22.110982700195752	0.06832884434617566	0.21569410224376218	0.6018179072712151
MOUSE	STRN_MOUSE	22.603805551862155	21.903441315243448	0.11409080780788733	0.2908569994555959	0.7003642366187073
MOUSE	STS_MOUSE	21.644503180996814	21.191893161987938	0.5406110196424735	0.7069358781892395	0.4526100190088762
MOUSE	STT3A_MOUSE	23.94257155211506	22.8062562635718	0.00030201449474118934	0.01657109565537802	1.1363152885432584
MOUSE	STT3B_MOUSE	23.097756047414894	22.379893835921457	0.03464766741595401	0.14619979463391705	0.7178622114934363
MOUSE	STX12_MOUSE	23.952854206846595	23.086747688335375	0.0018360093086965128	0.03409341550989221	0.86610651851122
MOUSE	STX16_MOUSE	20.75964790969225	19.16755624460237	0.014109631726793945	0.09084375194246216	1.5920916650898818
MOUSE	STX1B_MOUSE	24.84583582922717	24.276516185509596	0.2749275104427737	0.4773069574176202	0.5693196437175736
MOUSE	STX4_MOUSE	22.46124899458461	21.895749336746718	0.1625650401628137	0.3506697820754002	0.5654996578378935
MOUSE	STX6_MOUSE	22.1354882410484	20.340895273012887		1.0	1.7945929680355128
MOUSE	STX7_MOUSE	24.176267944057138	23.65196454520038	0.11587945530574155	0.2922902850210865	0.5243033988567589
MOUSE	STX8_MOUSE	21.366527592083365	20.975541761114343	0.6951183664127754	0.812730286159523	0.3909858309690222
MOUSE	STXB1_MOUSE	26.229181627601296	25.80440510035237	0.5059981702131127	0.6805548263987508	0.4247765272489268
MOUSE	STXB3_MOUSE	22.863832562080304	22.366348691687406	0.053139187694664865	0.1861721694455186	0.4974838703928981
MOUSE	STXB5_MOUSE	21.166530494220037	20.67652449831575	0.51561869960963	0.6876369822344888	0.49000599590428706
MOUSE	STXB6_MOUSE	26.18821746236282	26.04400852094749	0.18160534108855517	0.3738656131061252	0.14420894141533225
MOUSE	SUCA_MOUSE	26.011934949967635	25.62358890121801	0.7817969735217323	0.8659720018329303	0.3883460487496251
MOUSE	SUCB1_MOUSE	25.535684348710582	25.318467216162183	0.6024512582542146	0.74932716888391	0.2172171325483987
MOUSE	SUCB2_MOUSE	22.04603125711224	21.467476291071478		1.0	0.5785549660407625
MOUSE	SUN2_MOUSE	22.12036121252611	21.440786505366024	0.1495321056594173	0.3351472964078958	0.6795747071600857
MOUSE	SUOX_MOUSE	20.222635883789735	19.62143765906353	0.23996834693243035	0.43628110643783885	0.601198224726204
MOUSE	SURF4_MOUSE	24.108988346516714	23.153482738526545	0.014164020897223264	0.09084375194246216	0.9555056079901689
MOUSE	SUSD2_MOUSE	25.526055975215566	25.422932610675677	0.13092078976318214	0.3120362160366757	0.1031233645398899
MOUSE	SVIL_MOUSE	20.661218919803613	19.31886158793396		1.0	1.3423573318696533
MOUSE	SWP70_MOUSE	22.045386996555074	21.143195144658822	0.003140528687006162	0.043309138708363844	0.9021918518962515
MOUSE	SYAC_MOUSE	24.56855900321496	24.52630437542474	0.11277089209415916	0.28953706592345146	0.04225462779022138
MOUSE	SYCC_MOUSE	22.144541226733626	21.832703496478096	0.9271900948298777	0.9396878227072002	0.3118377302555295
